YFL021W	YDR520C	YCR096C	YML113W	YJL110C	YCR040W	YKR034W	YPR199C	YER040W	YDL170W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YDR545W	YNL339C	YCR018CA	YCR019W	YNL337W	YER002W	YGR019W	YEL063C	YKR039W	YBL109W	YBL112C	YHR156C	YHR157W	YBL113C	YLR023C	YDR041W	YBL111C	YLR467W	YLR465C	YLR463C	YDR040C	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YHR037W	YBR006W	YIR005W	YDR210W	YIR032C	YNL142W	YBR208C	YMR257C	YHR029C	YOR348C	YOR375C	YBR102C	YIR028W	YBR166C	YBR103W	YLR082C	YLR142W	YHL016C	YKL178C	YMR098C	YIR031C	YJR110W	YJR109C	YMR087W	YMR086CA	YKR093W	YDR067C	YDR068W	YJL088W	YDR522C	YDR317W	YGR072W	YGR071C	YDR473C	YLR047C	YLR048W	YOL159C	YGR296W	YNL241C	YLL065W	YJR044C	YJR011C	YMR258C	YLR439W	YLL048C	YKL049C	YDR319C	YOR102W	YLR054C	YAL025C	YOL042W
0.5753605	0.6121636	0.6141088	0.6113468	0.5859407	0.7962615	0.7225562	0.7951066	0.6495703	0.3802949	0.6596822	0.0000000	0.5553812	0.4481632	0.0704300	0.4740492	0.5736959	0.2006687	0.2855180	0.0000285	0.4746564	0.0001266	0.1433789	0.8447249	0.5833194	0.1770950	0.1272219	0.1345580	0.7092509	0.7269444	0.0006178	0.1261151	0.0414145	0.4538323	0.3226277	0.7117998	0.6803410	0.4477780	0.6080996	0.1102598	0.8368109	0.1901217	0.3726041	0.4690157	0.2564173	0.2689872	0.6022657	0.0000070	0.1277078	0.7731531	0.2631077	0.0000000	0.1899775	0.7258895	0.7729236	0.2549695	0.6860351	0.4694050	0.1401154	0.2126306	0.0111132	0.2782074	0.5359660	0.0318921	0.7443773	0.5271897	0.4816973	0.5301439	0.0369960	0.6673895	0.0196728	0.5735761	0.6028498	0.5269552	0.0538843	0.6530208	0.0000312	0.0293572	0.0063257	0.1162134	0.5107383	0.4926781	0.5724542	0.1903032	0.6046062	0.2332794	0.0351423	0.5596653	0.2637258	0.6502303	0.0054155	0.0637377	0.5164345	0.0000000	0.0244322	0.6318769	0.6523396	0.5785638	0.2705705	0.2656126
0.8163255	0.4396377	0.5050647	0.4946832	0.1366625	0.3672983	0.2552408	0.5994633	0.7429284	0.0000000	0.7546516	0.7658003	0.2947921	0.7091435	0.3924201	0.6425799	0.0746669	0.5823114	0.0000000	0.0003278	0.6726499	0.1550848	0.3901200	0.4043050	0.5749605	0.6130950	0.1411837	0.5164877	0.4493971	0.3336645	0.0015948	0.5558720	0.1442512	0.4996726	0.6248972	0.6859406	0.6618597	0.3157201	0.0305738	0.3345673	0.4821589	0.0004640	0.1977414	0.5875873	0.2833200	0.0068042	0.1261345	0.3906986	0.0001054	0.5727926	0.0000000	0.2697936	0.0913970	0.0427254	0.1202437	0.4209742	0.3912426	0.1949061	0.1908791	0.0000000	0.6669291	0.7113036	0.7825080	0.0000000	0.5809723	0.4909813	0.1341840	0.0406791	0.6655769	0.6455326	0.0000000	0.6577944	0.4658316	0.0584686	0.0410895	0.5964512	0.0561438	0.0401022	0.0362073	0.3974007	0.5838658	0.3124593	0.2189897	0.1659829	0.3680840	0.3265939	0.0000780	0.5978001	0.0000000	0.5395690	0.0279536	0.2728795	0.0141099	0.6539145	0.7248079	0.5172524	0.6204772	0.4458563	0.3015535	0.6499555
0.5298315	0.3489340	0.1242879	0.1231204	0.5190863	0.6714437	0.7087390	0.6796458	0.5599129	0.5116662	0.4740076	0.1564821	0.4871814	0.2597868	0.0029847	0.5904290	0.1423157	0.0039189	0.3851329	0.0002987	0.0286681	0.1107611	0.1869469	0.3188143	0.6349927	0.0853369	0.5276011	0.0000000	0.4453075	0.3640739	0.1622609	0.0732486	0.1999233	0.3429130	0.4580903	0.7073766	0.7124889	0.2197767	0.3127461	0.0674608	0.4505285	0.0000850	0.3762998	0.5486683	0.0737327	0.4061857	0.4761336	0.0000238	0.1085121	0.5858116	0.0733692	0.4224330	0.0000000	0.6190185	0.5303850	0.2471088	0.5263535	0.4697986	0.4300187	0.2736448	0.1725352	0.1462926	0.5058079	0.4998537	0.6267480	0.0000000	0.6611989	0.0277784	0.0670793	0.5321947	0.1927112	0.3748478	0.5494650	0.4715678	0.0998319	0.6296544	0.0518511	0.0738648	0.0228418	0.0000000	0.7834852	0.1431104	0.1432663	0.3851202	0.4113879	0.6023534	0.0040528	0.6552820	0.5374705	0.1566486	0.0366738	0.1081494	0.5526948	0.0038173	0.3623484	0.5793620	0.7267555	0.6571734	0.2555783	0.1138723
0.7474249	0.2879840	0.0107028	0.0046891	0.3020140	0.0043121	0.1265605	0.7690922	0.0000000	0.1262874	0.6323549	0.5490061	0.1176671	0.7725286	0.0000000	0.6941728	0.2236218	0.4365194	0.4978298	0.3197427	0.0175972	0.0085873	0.4773734	0.7814458	0.0549055	0.0536924	0.3642983	0.2112251	0.0387210	0.6716778	0.2234516	0.0000000	0.0000000	0.3169635	0.6106823	0.0001730	0.7466718	0.0000000	0.2695200	0.0000039	0.3034005	0.0001293	0.4963141	0.7524300	0.7533220	0.5781371	0.0849073	0.4326979	0.0000000	0.2782845	0.6813883	0.7136677	0.3446493	0.3122797	0.1147701	0.0043866	0.2840662	0.6853544	0.6628560	0.0985613	0.3878106	0.6901883	0.5780240	0.3432427	0.6601201	0.1169057	0.0000000	0.1834751	0.2977889	0.6588182	0.0000000	0.5799421	0.7412156	0.1236778	0.6347719	0.5097037	0.0551980	0.0031283	0.4431185	0.3722009	0.3419468	0.0060969	0.0964637	0.0000000	0.0000000	0.6242769	0.4267920	0.5334167	0.0001599	0.2671399	0.0000000	0.0717263	0.0078952	0.3053190	0.4578853	0.5025788	0.2174477	0.6807460	0.7721971	0.5193459
0.6331559	0.5670164	0.0824574	0.2930656	0.6173711	0.1971848	0.6455801	0.7886025	0.6456019	0.3929376	0.7983764	0.3745894	0.6376317	0.0768271	0.6689368	0.6012344	0.6301138	0.2042477	0.3518371	0.3066428	0.0757905	0.0946722	0.0531599	0.5890639	0.5256761	0.5696420	0.6390319	0.1678613	0.6813877	0.1190968	0.4030710	0.1092304	0.2464589	0.0047574	0.2580639	0.7485426	0.5336099	0.1012878	0.1032530	0.0722241	0.6742404	0.0839890	0.3685654	0.5495630	0.1904030	0.1654850	0.3192133	0.5480566	0.0965684	0.5728181	0.4652404	0.0311749	0.0647517	0.5839246	0.5328742	0.2211762	0.6460225	0.2133573	0.5572788	0.3197985	0.0101406	0.2101554	0.5093655	0.2076636	0.4713507	0.6059503	0.2964553	0.0734699	0.2675856	0.6315718	0.1775560	0.6161291	0.6549397	0.4061626	0.0000000	0.6392816	0.0000162	0.0000000	0.0571258	0.0631053	0.5184709	0.2564371	0.6678105	0.1453707	0.4129497	0.1212072	0.0400763	0.5938169	0.5714045	0.2138353	0.0015961	0.0097371	0.6367670	0.0012762	0.2429995	0.6406762	0.7315592	0.5320464	0.1444647	0.1416665
0.0000000	0.3487292	0.2045121	0.6696578	0.0278983	0.5275111	0.0005838	0.5846472	0.0000000	0.6089394	0.3256074	0.7142776	0.6897279	0.1630856	0.3281156	0.0687915	0.0011382	0.0007556	0.4987059	0.4038337	0.0011264	0.0601692	0.3805644	0.0655367	0.2553342	0.3221440	0.1800165	0.0000000	0.0004018	0.6502946	0.6504679	0.4436809	0.0136224	0.2968286	0.5950650	0.0001738	0.4864660	0.0000000	0.6645570	0.6264595	0.7317953	0.0012715	0.0143629	0.0353345	0.0000000	0.7016773	0.5046431	0.0006592	0.0000000	0.0000000	0.2537738	0.7180506	0.3706740	0.0000000	0.2678069	0.0000000	0.6864200	0.0593387	0.3656273	0.7054653	0.3905666	0.6263625	0.1522212	0.5332954	0.7018989	0.6072524	0.6687311	0.7386080	0.0000000	0.0000000	0.6772105	0.0000000	0.8113264	0.2715025	0.7579949	0.0019704	0.4766530	0.7336993	0.6795114	0.0334410	0.0077525	0.0000000	0.0000000	0.0000000	0.5742962	0.0000000	0.0179709	0.3615283	0.1798983	0.1835430	0.2569944	0.0449052	0.4937636	0.7026889	0.7289753	0.0836362	0.1148816	0.0000000	0.3764438	0.6260056
0.7411134	0.3723401	0.5402498	0.0000000	0.2405065	0.3859893	0.2352931	0.7138146	0.1310529	0.7919972	0.5661918	0.2150738	0.2810820	0.2639237	0.6520684	0.3869618	0.0057833	0.5108434	0.5352932	0.0000000	0.3523351	0.2539349	0.5189287	0.5783918	0.5295455	0.0136505	0.1794851	0.0919203	0.2441409	0.6973461	0.6821709	0.1906791	0.1916323	0.2438563	0.1125701	0.0666872	0.4037971	0.6744151	0.2967190	0.1484454	0.4324685	0.0000000	0.3800987	0.6315292	0.5780521	0.3287768	0.3345317	0.3462656	0.0449897	0.1378974	0.5692373	0.1086540	0.2114566	0.0056611	0.3442996	0.0682278	0.6342565	0.6397574	0.2012539	0.5599683	0.4362340	0.4804930	0.4376660	0.4442731	0.7782117	0.0965720	0.6048999	0.4081761	0.2923637	0.2765441	0.0006394	0.4356607	0.5005234	0.1339176	0.1794927	0.7506707	0.0758132	0.0002567	0.0000000	0.1978507	0.4824789	0.0000000	0.3664143	0.0592302	0.5226361	0.4830361	0.6299703	0.2997554	0.6477000	0.1085573	0.0139668	0.0642746	0.4347753	0.2255068	0.5371428	0.5327603	0.7182499	0.4299840	0.0000000	0.5024819
0.5256396	0.4317649	0.1318541	0.6946471	0.3946023	0.6919396	0.5606589	0.3021592	0.3673020	0.6185843	0.3102134	0.0000000	0.7310816	0.2259447	0.0032076	0.4667251	0.5042258	0.0127605	0.4314683	0.3866513	0.5107757	0.0741469	0.2359092	0.1140702	0.4110104	0.2066409	0.5276598	0.2762699	0.4658514	0.7463962	0.4611288	0.0754993	0.1209518	0.0006055	0.7020655	0.6696919	0.3802424	0.6909796	0.7213224	0.4960368	0.6187943	0.2210537	0.6901513	0.2727738	0.6071874	0.1579087	0.2786518	0.1590827	0.0020447	0.3190845	0.2095952	0.3032817	0.0101477	0.3221085	0.6529606	0.0525422	0.7551647	0.8259396	0.0742386	0.4605748	0.3012711	0.4636874	0.5953515	0.0814172	0.0000000	0.5778135	0.3280409	0.0488748	0.5221923	0.2850903	0.2078537	0.3356158	0.6420725	0.0416643	0.1753156	0.5344625	0.0009167	0.0000000	0.2689172	0.4625928	0.0000000	0.4638121	0.6695227	0.7216648	0.5274631	0.2289673	0.0000107	0.5653746	0.6323519	0.2049975	0.0204652	0.0127964	0.6040236	0.0937323	0.0000000	0.4561688	0.6324689	0.6799108	0.0510519	0.2998391
0.6462308	0.4795316	0.1163051	0.6811494	0.2531683	0.3778494	0.5370876	0.5693370	0.7398890	0.0000000	0.6530818	0.7027951	0.6028920	0.4720176	0.0620088	0.6490853	0.5297327	0.4433777	0.0000000	0.0000351	0.2174336	0.3833598	0.3322856	0.5308032	0.6296168	0.2466168	0.5919868	0.2198877	0.5057928	0.7214813	0.0055701	0.4912464	0.0000000	0.5058567	0.5885827	0.4408963	0.5851865	0.5151418	0.0097437	0.3195235	0.3802247	0.6567311	0.0228001	0.1278016	0.4133687	0.2003791	0.1729154	0.1654384	0.0003541	0.5125302	0.4390475	0.3262946	0.0023675	0.3707871	0.0000000	0.5392722	0.3911248	0.2482843	0.1608192	0.2877377	0.0000000	0.2615730	0.4027232	0.2553691	0.6899805	0.6042833	0.5594194	0.0300830	0.3139588	0.6226405	0.2272798	0.4528267	0.5419697	0.3564470	0.0970327	0.6411216	0.0470869	0.0481923	0.0017049	0.2053443	0.6562952	0.3993108	0.4846455	0.5819856	0.6718728	0.1096105	0.0081395	0.0781600	0.0000000	0.5719239	0.0337287	0.3705743	0.4175422	0.2843450	0.1727233	0.5279968	0.7894458	0.6197688	0.3985034	0.2526601
0.6266672	0.7110442	0.5116233	0.4149129	0.3855894	0.8595116	0.4972010	0.3455813	0.4774630	0.4292464	0.3864216	0.3270908	0.1477261	0.4477143	0.2322803	0.6419596	0.0205559	0.0820185	0.3472460	0.3094826	0.6575327	0.0392468	0.6114869	0.2278001	0.5654936	0.3890046	0.3487065	0.0000000	0.7359789	0.6909103	0.1159289	0.0679379	0.1608024	0.0000000	0.5186512	0.4662468	0.3384660	0.2746442	0.2046432	0.1212765	0.6269977	0.2218139	0.4078311	0.4125560	0.2043553	0.6050256	0.3547044	0.0000297	0.0972554	0.6106648	0.0825638	0.3830220	0.0208717	0.4634131	0.6765201	0.1565383	0.5591625	0.6471610	0.3557152	0.2760224	0.0489171	0.3123292	0.4494092	0.3627044	0.6853790	0.5792597	0.0586801	0.4914266	0.4044715	0.2731873	0.1837915	0.5252700	0.6269005	0.6010381	0.0070138	0.6939247	0.0626248	0.0007002	0.0367520	0.4458767	0.6638664	0.3088059	0.6370068	0.1459032	0.1031296	0.4845273	0.0015630	0.3910713	0.4989494	0.6546031	0.0068312	0.1376602	0.2645965	0.0905422	0.5256747	0.5408424	0.6183775	0.6288939	0.0854510	0.3605544
0.5895076	0.5134989	0.2444823	0.6049545	0.1714915	0.6604624	0.2153318	0.3989441	0.5456563	0.3482339	0.2221315	0.2756324	0.7197467	0.5369455	0.0131583	0.5189923	0.2571801	0.0344523	0.3497334	0.0060333	0.4447847	0.0899009	0.0218900	0.5708116	0.4392908	0.0615020	0.4538876	0.2139752	0.3797793	0.6596576	0.4056764	0.2400890	0.2923514	0.2532719	0.6051595	0.6929358	0.1420194	0.3483224	0.5885782	0.5349889	0.5817545	0.5171870	0.0768415	0.7284685	0.1880457	0.3885142	0.5798192	0.2622354	0.1325433	0.3420977	0.0892716	0.4337666	0.1046943	0.0335499	0.2761205	0.5760220	0.3921034	0.4507368	0.5291789	0.4300982	0.5571918	0.6940243	0.5968860	0.0557246	0.5903548	0.5940369	0.1545012	0.2432134	0.7708559	0.5977584	0.0006463	0.4424662	0.4667132	0.0077618	0.0492734	0.6866627	0.0225372	0.0000000	0.0535223	0.4028527	0.7014997	0.4882253	0.6327679	0.2583826	0.1408485	0.1012592	0.0134160	0.2447475	0.1653930	0.7713182	0.0013279	0.1537377	0.0520935	0.6717573	0.5986773	0.6345251	0.7750216	0.6234593	0.6276952	0.0000000
0.5843711	0.5998282	0.3334728	0.3018001	0.1221253	0.3579985	0.1229337	0.2955120	0.3641876	0.6029684	0.6681259	0.2506195	0.0412328	0.2876284	0.5104946	0.6975437	0.0337896	0.4360003	0.5060169	0.3895765	0.5267379	0.1142600	0.2605798	0.5658267	0.3476083	0.0997919	0.3944712	0.3690833	0.4184147	0.7876598	0.0544901	0.2171995	0.0135432	0.1835817	0.1879451	0.0004511	0.7427251	0.8096283	0.6092747	0.0744757	0.5920664	0.4657071	0.3517405	0.4891581	0.7078047	0.1409605	0.4690201	0.3650310	0.0000000	0.2867297	0.6671347	0.5230504	0.1084464	0.1889967	0.6466744	0.4574327	0.3395945	0.7607867	0.2789441	0.0000000	0.1107100	0.7551639	0.2424455	0.0700596	0.2574050	0.6428882	0.5633888	0.4343875	0.6693865	0.6794495	0.0023902	0.5414522	0.4173354	0.0012541	0.0000000	0.6843906	0.0042445	0.0861786	0.0780069	0.0000000	0.6053828	0.3244219	0.5164507	0.0993294	0.1722104	0.8071346	0.0212285	0.5990345	0.3624271	0.4162948	0.0174158	0.1231548	0.0962371	0.5429896	0.6148238	0.7057794	0.6245517	0.5426866	0.7213823	0.6820113
0.6701942	0.7225266	0.5818680	0.0514000	0.2796907	0.6117187	0.4220963	0.3864492	0.2735913	0.5927438	0.6904422	0.1011236	0.4971106	0.7232634	0.3569425	0.6240892	0.4890643	0.0095054	0.7460839	0.2794892	0.0213320	0.2199504	0.3269848	0.4479435	0.3148317	0.0304058	0.0183454	0.3313403	0.3923168	0.5993928	0.2414636	0.0499547	0.0122710	0.2990751	0.7736786	0.3049298	0.6879355	0.6641031	0.3837527	0.2977969	0.4573633	0.0001617	0.5612805	0.6362502	0.5966650	0.5397901	0.5029436	0.4389280	0.1058830	0.7107704	0.2420718	0.4819097	0.1765201	0.5426225	0.0419718	0.0994971	0.7292226	0.5956367	0.2511647	0.4761150	0.2646342	0.3917697	0.2835574	0.0834424	0.5182902	0.5147516	0.0650146	0.0136028	0.1591093	0.0363842	0.2716011	0.3280031	0.5342889	0.4923937	0.1636933	0.7473968	0.0000000	0.1141504	0.0000000	0.3235186	0.6187597	0.5484793	0.1485637	0.0849114	0.0564015	0.2760847	0.0351321	0.3047972	0.6186194	0.1931822	0.0581220	0.0167257	0.4270957	0.3813900	0.2040701	0.5637940	0.5028939	0.4193189	0.5823112	0.5105302
0.6022775	0.4124193	0.6739885	0.3645304	0.5922116	0.5416487	0.8192232	0.7019034	0.6526534	0.3725129	0.5836959	0.3748737	0.4929668	0.1790688	0.0008129	0.5160380	0.2039791	0.1920224	0.6692610	0.2545755	0.0604541	0.1065003	0.3433339	0.5989024	0.6519816	0.1634004	0.1821542	0.2100789	0.4876344	0.1009181	0.3782674	0.1442843	0.2843296	0.3922552	0.0325880	0.7265996	0.5137105	0.8731379	0.0515564	0.1097810	0.5940377	0.0022298	0.1747669	0.1635166	0.3179371	0.4006110	0.6946250	0.0364564	0.0000000	0.6703033	0.0323652	0.1984752	0.1270007	0.6078744	0.3242508	0.2303123	0.4786996	0.2553960	0.5900363	0.2422992	0.0208005	0.0518683	0.5343410	0.0243413	0.6800685	0.7304626	0.1509586	0.0166620	0.4370257	0.7438238	0.1652008	0.8175480	0.5835385	0.4992784	0.0655011	0.7304188	0.0507818	0.0245699	0.0351181	0.4067086	0.3533966	0.4785564	0.1976461	0.1702538	0.1602263	0.0945444	0.0004756	0.4334460	0.4013770	0.3867836	0.0324803	0.1127702	0.0584926	0.0650348	0.1926208	0.5129261	0.7106275	0.5563917	0.2794817	0.1554483
0.6431677	0.7125173	0.7467383	0.2767389	0.4310642	0.7588330	0.3230846	0.7728573	0.4214274	0.0341318	0.6373290	0.5791964	0.1038466	0.5798866	0.0541779	0.6019455	0.1483063	0.2313123	0.0318641	0.0001470	0.3370120	0.4000524	0.0025986	0.2728707	0.6920814	0.6225239	0.3515428	0.2930872	0.6770261	0.7248977	0.4553380	0.4093988	0.5878110	0.0042301	0.6426631	0.5534407	0.1286499	0.5969437	0.0827564	0.6735086	0.6297174	0.0004417	0.1134213	0.0931567	0.3931700	0.2869454	0.2592401	0.0357655	0.1172752	0.4370983	0.5112187	0.3699262	0.1380232	0.6686093	0.2085770	0.5913183	0.3109251	0.6158015	0.1338960	0.5353752	0.2523551	0.6548113	0.2261058	0.4454271	0.7825052	0.5774291	0.4407705	0.1832788	0.5245997	0.1001355	0.1805780	0.8112460	0.4967050	0.2930140	0.1236564	0.5378368	0.0328060	0.1119056	0.1207591	0.0000000	0.7398126	0.2956516	0.2243860	0.1611822	0.3680794	0.2585042	0.0000583	0.4553081	0.6150320	0.7112104	0.0246708	0.0000000	0.2051150	0.0657253	0.5714620	0.5461503	0.5856683	0.4201081	0.7333269	0.6429340
0.7246118	0.6267402	0.2304329	0.7024888	0.1717281	0.7266419	0.2021131	0.5542332	0.7379194	0.2961410	0.4770180	0.3699753	0.1000916	0.1429986	0.0134804	0.5546402	0.5875356	0.0516153	0.3390847	0.3757837	0.0497529	0.0574606	0.5607165	0.2199906	0.6347346	0.0695611	0.1293729	0.5219520	0.5326180	0.5877799	0.0804389	0.0000000	0.3115902	0.4678800	0.6233634	0.0169138	0.6370964	0.7188609	0.0936577	0.5270970	0.6947184	0.0166606	0.2030173	0.3480184	0.4316303	0.4930191	0.4720542	0.0000907	0.1224085	0.5200851	0.0772629	0.2159430	0.1440045	0.0873258	0.7143452	0.6453323	0.4746107	0.2323715	0.5246431	0.0058804	0.2495834	0.4794951	0.4844701	0.4304641	0.7178959	0.7161729	0.4288285	0.5446185	0.2560146	0.4285079	0.1482451	0.5465104	0.5405284	0.4958855	0.0243726	0.7077203	0.0090349	0.0226415	0.0552040	0.3956290	0.2446288	0.3981224	0.6456883	0.1575791	0.6198610	0.5762202	0.0285532	0.0837809	0.0577244	0.3978466	0.0039701	0.1040527	0.3090249	0.5442822	0.2293008	0.7225600	0.6860724	0.6403191	0.6662225	0.0000000
0.7083564	0.5467316	0.6731002	0.6267621	0.2557747	0.7303438	0.2510374	0.7749346	0.7309547	0.4938678	0.6029657	0.2140882	0.6168355	0.7067718	0.2301383	0.5233281	0.1241822	0.5162267	0.3541557	0.0008190	0.1653948	0.1073622	0.1608798	0.1527546	0.6216435	0.0733686	0.5324947	0.4037127	0.4813502	0.6727549	0.0033991	0.0000000	0.2268097	0.3766862	0.6714980	0.0583509	0.7798869	0.6871156	0.2850445	0.6908063	0.6888842	0.7676543	0.2412739	0.2727419	0.7354868	0.5997577	0.7225561	0.0001145	0.1044286	0.6312479	0.2130725	0.1836469	0.1253062	0.6377059	0.0347376	0.5881019	0.4138982	0.6279749	0.4536799	0.3374532	0.6841582	0.5420643	0.6809154	0.4650579	0.7431613	0.5212141	0.5303563	0.0113219	0.7356914	0.2689518	0.1715986	0.5700047	0.6127478	0.1278014	0.1698774	0.6786914	0.0614155	0.0989911	0.0579214	0.2019838	0.6289067	0.5437611	0.4161998	0.4294531	0.3872613	0.0859065	0.0557411	0.4618675	0.6834657	0.6444442	0.0120251	0.0011976	0.4124949	0.1818749	0.4054419	0.5110838	0.6179520	0.5666547	0.4805526	0.6086530
0.6060451	0.6528675	0.2861752	0.7373773	0.5857154	0.7325922	0.3988783	0.7162509	0.3158234	0.5750475	0.4571719	0.0249922	0.4556481	0.2763681	0.2873595	0.4581482	0.0463092	0.0052722	0.4075157	0.2091113	0.4926111	0.0000000	0.3846802	0.0701213	0.2410854	0.4273616	0.3636193	0.1719834	0.4096870	0.5573077	0.0031172	0.0010216	0.0000000	0.2945919	0.4671759	0.1303478	0.6232526	0.5753781	0.4165069	0.6008309	0.5992551	0.4992830	0.7008681	0.6999547	0.5659572	0.3572101	0.2858277	0.4496118	0.0176036	0.5526095	0.1440933	0.3991878	0.1341153	0.0972288	0.5456030	0.1215889	0.6580152	0.6723990	0.2018668	0.5090065	0.5719404	0.6413871	0.6284002	0.4980395	0.6648816	0.5117610	0.0670637	0.0020318	0.6443789	0.4242037	0.0335265	0.6222731	0.5170994	0.4278272	0.1417753	0.4971511	0.0476684	0.0002130	0.1871822	0.1502192	0.6591287	0.5070194	0.7409024	0.3503253	0.2893255	0.5987566	0.0243338	0.5700428	0.6657262	0.4896633	0.0122114	0.0364983	0.1050418	0.0381347	0.6260662	0.6876310	0.5891196	0.3730393	0.5644265	0.5584632
0.5974423	0.5565447	0.4967297	0.3472729	0.3952452	0.6661446	0.6731404	0.6749712	0.0578769	0.6309394	0.7286186	0.0080633	0.3183363	0.3812246	0.0952664	0.2421567	0.3916716	0.0348161	0.6483744	0.1216658	0.0399452	0.0020767	0.1787143	0.4748707	0.3352756	0.0024464	0.5188204	0.0204992	0.4477164	0.6235497	0.5758933	0.1174980	0.0468180	0.0040614	0.8278018	0.6028990	0.1906269	0.0284836	0.5766542	0.1159954	0.7027878	0.4137620	0.6686498	0.3155997	0.0755838	0.6522184	0.6007108	0.0002795	0.5212152	0.2170482	0.4991316	0.6172228	0.4709196	0.1196126	0.0832533	0.0813188	0.6148923	0.5932438	0.0120135	0.4492533	0.4107567	0.0860384	0.6420696	0.6564727	0.6345279	0.0092055	0.1442765	0.7457245	0.4924473	0.2017119	0.3795022	0.6259166	0.5531593	0.4826750	0.3042342	0.6423613	0.0561433	0.0000000	0.4063526	0.1002113	0.3433525	0.2664929	0.4818106	0.0624930	0.0005470	0.3047331	0.0000468	0.7007565	0.5426864	0.6402837	0.0280691	0.0734044	0.6805140	0.0201463	0.1012207	0.6036740	0.1644364	0.5918656	0.1312969	0.1426931
0.6114609	0.4797310	0.3243627	0.6140324	0.5747468	0.3883348	0.7638011	0.0000000	0.5741193	0.1993892	0.3045424	0.3312076	0.1278010	0.0832976	0.5267429	0.5697235	0.0572074	0.4323522	0.2543426	0.3208866	0.1430881	0.0366831	0.4841269	0.4013734	0.7129102	0.4942350	0.4240852	0.2547340	0.5425076	0.6916646	0.0003892	0.0831841	0.2548579	0.4563581	0.8306946	0.6603646	0.4861383	0.2571584	0.3151969	0.0959810	0.6825967	0.5358482	0.4403328	0.0000000	0.5833598	0.1113405	0.6121096	0.6163338	0.0001263	0.6078703	0.4527008	0.2527059	0.1736816	0.6438496	0.2685850	0.5746857	0.2615337	0.6595608	0.0373742	0.1990962	0.0052360	0.1588786	0.6184347	0.4315281	0.0019633	0.6672844	0.1499931	0.0009760	0.0228669	0.2967438	0.2495503	0.4286108	0.2603238	0.3174170	0.0416767	0.8264698	0.0508899	0.0464734	0.0000000	0.3011395	0.5298394	0.4977425	0.5104790	0.1760735	0.4605054	0.6266778	0.0195891	0.6588008	0.4549093	0.0000000	0.0099264	0.1563113	0.0335840	0.0000601	0.2719549	0.4844791	0.6261261	0.6291509	0.1096826	0.1769121
0.5829361	0.6511094	0.1428373	0.6432950	0.7679165	0.2429685	0.6024616	0.1773891	0.7239019	0.3122270	0.2196001	0.0959650	0.1439526	0.0927996	0.0034290	0.3579637	0.0823863	0.0889728	0.4689266	0.2966536	0.1943563	0.0776124	0.3936634	0.2515913	0.5423193	0.1840574	0.4557242	0.0370349	0.6527714	0.1558527	0.0002698	0.1099745	0.2879308	0.4484177	0.5288146	0.5620071	0.3152582	0.7550735	0.1723916	0.0950342	0.8102173	0.2463026	0.1955841	0.1866711	0.5805341	0.4142687	0.3748637	0.4873706	0.1028916	0.6630051	0.5402503	0.2898583	0.0632682	0.5992167	0.6829484	0.2734873	0.3012703	0.1629579	0.4989253	0.1044840	0.1813751	0.1881168	0.4237800	0.0750964	0.0438033	0.5240695	0.0110220	0.5362594	0.4138697	0.7310880	0.2525461	0.4318275	0.7390325	0.0078159	0.0000000	0.7341911	0.0000076	0.0358045	0.0237125	0.5824919	0.6727755	0.4365174	0.7007180	0.1982476	0.5282619	0.5345600	0.0094790	0.4666556	0.3664057	0.5552666	0.0390887	0.2038540	0.0501955	0.0014607	0.4910984	0.4697361	0.6478643	0.4062429	0.1640966	0.3339232
0.7027921	0.4988907	0.4185803	0.6030489	0.5410410	0.7005464	0.3928314	0.8018953	0.5843752	0.3220443	0.4439646	0.3599398	0.1053977	0.5763121	0.0204115	0.8048031	0.5153344	0.2599051	0.6657316	0.0074878	0.5637027	0.0733053	0.0234829	0.6809759	0.6251576	0.4097361	0.1718550	0.2648747	0.5197972	0.2219071	0.3544152	0.1519367	0.3449936	0.4184038	0.3066700	0.3654187	0.0625355	0.3376636	0.1383339	0.3902973	0.7348211	0.1217434	0.0805428	0.6309078	0.7719437	0.6108095	0.4396124	0.0242529	0.0016243	0.6624105	0.4192371	0.1929806	0.0006921	0.1391716	0.6363395	0.3560100	0.7116342	0.4117210	0.4291359	0.0000000	0.0091246	0.3875206	0.5081183	0.1042118	0.1804964	0.6554245	0.6413514	0.0759958	0.8128609	0.3564609	0.0000000	0.4400953	0.6770623	0.4862699	0.0632710	0.6388132	0.0559234	0.0808153	0.0327501	0.4074494	0.1397262	0.4311365	0.6455993	0.4916702	0.5611842	0.4648534	0.0000000	0.5671280	0.7250834	0.3046412	0.0201280	0.0000000	0.0985986	0.0901361	0.1938275	0.5622143	0.6817228	0.5727910	0.4325913	0.0456046
