YMR164C	YBR083W	YLR403W	YDR463W	YDR081C	YCR096C	YCR040W	YPR199C	YJL110C	YCR097W	YDR317W	YCR039C	YCR107W	YKL178C	YBR281C	YBR282W	YKL161C	YLR022C	YDR098CA	YDR103W	YDR098CB	YBR040W	YCR041W	YLL065W	YLR463C	YLR467W	YLR465C	YCR105W	YOR315W	YER190W	YGL001C	YDR042C	YCR018CA	YCR019W	YDR084C	YER189W	YNL337W	YDR494W	YLR265C	YLL047W	YPR021C	YBR186W	YLL048C	YNL105W	YBR121C	YBR185C	YKL136W	YPL178W	YDR440W	YBL070C	YBL068W	YKR008W	YGL247W	YCR083W	YDR180W	YGR191W	YDL062W	YLR175W	YLR322W	YGL169W	YGL170C	YOR082C	YML048WA	YGR039W	YDR047W	YBR184W	YLR094C	YDL152W	YDR415C	YLR046C	YKL095W	YOL057W	YCL012W	YNL267W	YDL126C	YOR129C	YBR012WA	YMR232W	YOR084W	YPL060CA	YGL192W	YGL156W	YLR185W	YKR004C	YCL014W	YKR041W	YER137CA	YIL038C	YBR012WB	YBL018C	YAR010C	YNL256W	YDR416W	YKR056W	YNL211C	YNL257C	YOR077W	YER120W	YBL017C	YER118C
0.0000000	0.0000000	0.0000000	0.0000000	0.6432889	0.2631507	0.1603698	0.0997506	0.4905869	0.1814143	0.0002524	0.3148694	0.4402386	0.2601579	0.0265531	0.7614373	0.3727186	0.0471145	0.0000000	0.6121979	0.5877996	0.1734704	0.3836658	0.6941299	0.6915167	0.1628796	0.0000000	0.5769861	0.3987972	0.5050048	0.1024191	0.6456354	0.7076202	0.2273494	0.4873137	0.6296201	0.6773163	0.6546456	0.0683239	0.0014210	0.4252897	0.0295020	0.2102034	0.6333338	0.6840526	0.5716914	0.6221516	0.5790391	0.0000000	0.0000000	0.0830424	0.0000000	0.0000000	0.6941337	0.4134705	0.0388826	0.0000000	0.5691219	0.5180803	0.6199618	0.0040938	0.5069885	0.4583681	0.2985468	0.6691318	0.0002744	0.6043670	0.6595249	0.0000000	0.5672155	0.0000000	0.3994231	0.5992646	0.0000000	0.0000000	0.5885612	0.6768305	0.7082030	0.5683998	0.7752772	0.0000000	0.3220780	0.7004553	0.3713262	0.6815333	0.7212804	0.0000000	0.2836544	0.0000000	0.5338767	0.2636659	0.1571003	0.3020983	0.3280123	0.0000000	0.5054892	0.6729197	0.6374478	0.6381922	0.6901776
0.7936566	0.5928341	0.5988705	0.5896835	0.6079541	0.1775404	0.0043299	0.8144150	0.3981535	0.3476224	0.1892484	0.1929294	0.0104515	0.0000035	0.6800622	0.5039398	0.4894310	0.6163926	0.2481111	0.5010420	0.0000000	0.6130836	0.2063515	0.6720209	0.1203157	0.1675974	0.7133158	0.1773596	0.3234927	0.0041139	0.5153228	0.6182237	0.0171373	0.0680384	0.3507255	0.2202946	0.6446806	0.6765938	0.0979129	0.0094621	0.0075822	0.6797717	0.3173505	0.5720552	0.2112375	0.0848800	0.5528123	0.6945204	0.4218039	0.6065688	0.4501975	0.0094335	0.7143755	0.5862388	0.0009153	0.0066920	0.5755376	0.3165596	0.5103984	0.7301980	0.1379620	0.0310779	0.5716707	0.5112032	0.0770792	0.6355713	0.2795924	0.0413131	0.4571743	0.6273686	0.6365657	0.1775259	0.2231111	0.5816252	0.5705969	0.2682978	0.6682831	0.3080108	0.0103946	0.0025753	0.5459129	0.2409567	0.2835845	0.3761526	0.0803741	0.3444473	0.6569172	0.4977090	0.5103134	0.7758262	0.0424612	0.1920965	0.2913964	0.0000000	0.7051083	0.3042615	0.3102803	0.4530251	0.0000000	0.5499247
0.3146284	0.3585470	0.3722607	0.5478283	0.7958021	0.0000613	0.5323041	0.7092167	0.5996161	0.2919736	0.0395581	0.0000988	0.0523724	0.1613921	0.4968733	0.6203897	0.6000562	0.4795947	0.1974569	0.6386141	0.2268160	0.5020767	0.1513027	0.4461485	0.0000000	0.1440898	0.6433792	0.1059644	0.4034534	0.3898428	0.2091352	0.4774300	0.5905921	0.2379925	0.5057705	0.4473863	0.4450232	0.3780281	0.0643743	0.0144630	0.0024988	0.6592696	0.1027656	0.2343520	0.3523773	0.0729636	0.5978594	0.5159756	0.0860479	0.5605812	0.4716187	0.0000000	0.6164585	0.3621673	0.0283574	0.1289635	0.3153035	0.4751470	0.6530629	0.0000000	0.5005405	0.0025028	0.3638052	0.2532911	0.0921103	0.5645032	0.2461754	0.0238766	0.1436630	0.5929078	0.6441566	0.1924236	0.5809329	0.5793312	0.5870882	0.4762035	0.5376433	0.4866644	0.0000000	0.0000483	0.3318215	0.3900253	0.4900029	0.3059244	0.3947706	0.1371971	0.6185708	0.3196252	0.2109853	0.3745957	0.0650915	0.4926975	0.1363443	0.2663792	0.2026022	0.3203946	0.4034746	0.5073258	0.0668586	0.5253717
0.5939131	0.7817911	0.5958180	0.5595285	0.5909670	0.3182648	0.5780970	0.3162845	0.5704510	0.4849444	0.5311208	0.0073702	0.0004454	0.1052513	0.4377076	0.1869728	0.0005257	0.3446424	0.7282920	0.4521780	0.0012746	0.0012255	0.0016983	0.6254218	0.0108847	0.0322585	0.4634617	0.0371424	0.5968863	0.2414431	0.5154783	0.3098245	0.1907744	0.5191710	0.4112399	0.1312004	0.7574864	0.6136835	0.0088423	0.0071666	0.0531957	0.5220286	0.1230053	0.1636788	0.0329798	0.0835903	0.5983533	0.5774056	0.3987898	0.5166426	0.4674854	0.0000000	0.6844949	0.0766160	0.0015147	0.0192393	0.5426886	0.3823626	0.6265754	0.2152189	0.4692575	0.0450422	0.4281711	0.5806287	0.0191442	0.5558098	0.2978228	0.0012289	0.1962890	0.5972161	0.6384489	0.3404713	0.3898396	0.6187185	0.6091724	0.1738160	0.6702398	0.2844977	0.0259404	0.0014250	0.0000000	0.3979127	0.3278880	0.3529539	0.2630754	0.0700763	0.7690301	0.1444537	0.4778043	0.1518477	0.0655506	0.0779016	0.0997937	0.1600656	0.4713021	0.2216695	0.0560756	0.2610877	0.0327516	0.6158829
0.4276300	0.6774317	0.4792086	0.6202084	0.7218097	0.0053442	0.5182460	0.6690320	0.2329835	0.7839098	0.4700300	0.0000035	0.0430890	0.4253203	0.5095276	0.3403056	0.5783753	0.6291661	0.7354526	0.5609552	0.0011829	0.1115727	0.1810445	0.3574787	0.1170247	0.2308972	0.7400939	0.0127966	0.4671077	0.3034645	0.7222687	0.4522140	0.0090273	0.1612127	0.4518994	0.1777285	0.0353627	0.6254316	0.4399599	0.0266976	0.0009846	0.5462760	0.5850346	0.1329721	0.3002822	0.0751526	0.3230994	0.5355632	0.3397394	0.6954211	0.3900410	0.0572089	0.7601968	0.2134412	0.0008384	0.0217044	0.5187885	0.1775426	0.6164079	0.0000000	0.3946183	0.0021453	0.3521105	0.6068980	0.0185078	0.5292030	0.4119833	0.0000000	0.2912709	0.5629848	0.5524259	0.2777942	0.1168625	0.4783829	0.5280827	0.1959245	0.6198680	0.2726661	0.0165118	0.0001594	0.4468635	0.0611413	0.3340464	0.7295798	0.1247321	0.2376075	0.6627433	0.4818578	0.5966336	0.4805177	0.0419168	0.1534444	0.5705674	0.6268162	0.4583082	0.2166860	0.0335100	0.0683147	0.0566390	0.6397001
0.4556846	0.5554392	0.4543356	0.7517305	0.7845741	0.5237282	0.5094180	0.0000000	0.1509690	0.4391843	0.3841742	0.6629516	0.0885924	0.4742027	0.6246820	0.6582964	0.5081875	0.3292262	0.6061371	0.5544266	0.0158222	0.0000000	0.0322815	0.3614368	0.1381106	0.2264257	0.6770687	0.4505771	0.4521893	0.0291898	0.2971844	0.3645942	0.0012797	0.2998182	0.2932480	0.4136827	0.0274882	0.5689422	0.5569469	0.0238575	0.0281217	0.6866398	0.4835099	0.0000000	0.2159811	0.0022754	0.3187165	0.6505802	0.2509080	0.7526926	0.6418216	0.0000000	0.5257278	0.2823044	0.0050723	0.0086561	0.6657479	0.3866437	0.5839559	0.0000000	0.3594218	0.0462392	0.0000000	0.6742883	0.0873852	0.6744077	0.4207795	0.0002119	0.4934815	0.7252403	0.5744897	0.2644623	0.2712682	0.5001020	0.4943595	0.0530333	0.5442540	0.2047111	0.0069031	0.0009037	0.2472192	0.2549178	0.3839341	0.3664519	0.2732932	0.2396200	0.5675537	0.6543725	0.7157593	0.5572226	0.0236964	0.0699767	0.5247366	0.5417411	0.3626729	0.1830683	0.0622387	0.2485383	0.0340911	0.7161902
0.0848658	0.4242703	0.2457966	0.4067398	0.5798457	0.0684478	0.3418180	0.4563409	0.2682257	0.6674736	0.0249716	0.0005009	0.1970818	0.1865257	0.5696523	0.1249897	0.4349337	0.4917278	0.2211548	0.5110986	0.2224438	0.5080322	0.1177394	0.6179146	0.2653421	0.4048907	0.6527581	0.7799495	0.0970571	0.5234465	0.1711657	0.2947158	0.5162087	0.6199759	0.0663506	0.3345926	0.2045977	0.5334613	0.0000000	0.0168657	0.0173121	0.6420943	0.7245621	0.3228308	0.1815751	0.1027091	0.2675257	0.3783655	0.1132456	0.7850616	0.1914786	0.5058790	0.2520550	0.2638265	0.0032993	0.0143857	0.2586238	0.3417766	0.6505576	0.3090776	0.3133173	0.1972005	0.5136251	0.4967877	0.0235931	0.7291075	0.1179863	0.0000000	0.0000000	0.5755787	0.4876758	0.4872982	0.4307452	0.5402343	0.4186737	0.4353816	0.5949557	0.4891410	0.2542514	0.0022427	0.5983394	0.0717004	0.4852666	0.3518580	0.4275713	0.4703811	0.5614090	0.6475912	0.1802417	0.5733322	0.0066485	0.4828774	0.2743996	0.6340734	0.4861953	0.5331241	0.4481699	0.6441947	0.0750447	0.6903793
0.5313527	0.6612445	0.4472472	0.4931637	0.4304289	0.0111443	0.3490713	0.0000000	0.6515273	0.2845433	0.0000000	0.4074828	0.0350806	0.5658091	0.4590324	0.2265770	0.7516060	0.0000000	0.2767366	0.4875754	0.1623335	0.1357517	0.0000000	0.5252201	0.0669286	0.0873567	0.6324095	0.0189172	0.0556381	0.1335946	0.1046091	0.6233133	0.4990144	0.0328508	0.3473555	0.1425355	0.5852948	0.4987129	0.0295380	0.0026661	0.0270172	0.5038704	0.0556866	0.3988651	0.1950900	0.0037658	0.5993085	0.6396609	0.5676390	0.6893449	0.6140340	0.0104389	0.6135433	0.3841092	0.0047938	0.0137143	0.4624675	0.3700487	0.4599258	0.3889062	0.1406508	0.0000000	0.0000000	0.5507879	0.0000000	0.5864523	0.0917886	0.0000472	0.2355421	0.6340070	0.7378977	0.3273432	0.0132361	0.6117986	0.6874863	0.2438281	0.6110738	0.2169802	0.0152149	0.0477767	0.0000000	0.4223624	0.2344423	0.2904477	0.5150697	0.0000000	0.6915965	0.2333275	0.7199918	0.0956460	0.0472887	0.3050754	0.2922530	0.0987611	0.4606299	0.1719652	0.2618429	0.3521439	0.0388486	0.7331528
0.5068170	0.5363255	0.5341971	0.6025576	0.7805811	0.3398806	0.1113752	0.6503965	0.1089776	0.6328855	0.6280407	0.0463695	0.0723978	0.0133385	0.5815945	0.4534492	0.2530124	0.5532390	0.3982938	0.5749217	0.0111198	0.5062820	0.3017177	0.2164611	0.2016442	0.0000000	0.5989041	0.3746232	0.3186329	0.3342499	0.6855903	0.4382757	0.2241774	0.6702140	0.0783392	0.3598627	0.6466707	0.5135732	0.7149916	0.0363862	0.0152502	0.6634032	0.5521087	0.5219939	0.1139424	0.0014440	0.0519740	0.6645300	0.3476646	0.6221370	0.3176947	0.0109348	0.7629357	0.2501310	0.0003379	0.0069037	0.7116695	0.3785079	0.4745728	0.6291163	0.2971361	0.0509300	0.2836701	0.6220898	0.0288712	0.7158005	0.3101075	0.0002834	0.6869813	0.5769026	0.6440566	0.2408788	0.0000000	0.5704909	0.8394343	0.2572726	0.4733131	0.1846767	0.0150461	0.0106752	0.3579266	0.0015180	0.1589026	0.3291310	0.0000000	0.2636539	0.6376166	0.6272976	0.5147133	0.0190442	0.0414847	0.2076808	0.6734414	0.7757860	0.3585726	0.2220057	0.2095814	0.3516926	0.0353240	0.6378089
0.0558645	0.0000000	0.0000000	0.0000000	0.3194613	0.4063419	0.0567762	0.7089662	0.1128879	0.6841346	0.3581357	0.0580778	0.2778226	0.3149643	0.6140523	0.7985265	0.0000000	0.3809735	0.0000000	0.0000000	0.7529217	0.2681606	0.2843034	0.0187483	0.5450439	0.6577735	0.6663671	0.0472562	0.0000000	0.6302609	0.0000000	0.6512496	0.2124298	0.5998959	0.3621865	0.3449382	0.5937189	0.0000000	0.0813228	0.0509410	0.6597153	0.0000000	0.7333658	0.6485705	0.6461325	0.6104439	0.0097548	0.0000000	0.0000000	0.1267865	0.4516779	0.0000000	0.2403184	0.6155968	0.2305098	0.7372530	0.0362847	0.6405808	0.2022255	0.3281361	0.0003504	0.2851342	0.3316255	0.7718939	0.6273197	0.6747433	0.6440177	0.4110506	0.7897025	0.3919347	0.0000000	0.6632297	0.6362975	0.0000000	0.4992141	0.6781869	0.0000000	0.5671882	0.6707359	0.5623607	0.7336456	0.0023025	0.5854479	0.2379537	0.5513791	0.7588314	0.2418242	0.0000000	0.7952515	0.6225879	0.2899700	0.6565812	0.0000000	0.2855779	0.3037808	0.5726454	0.6583339	0.1722661	0.3428367	0.0253993
0.1786335	0.4097621	0.7190558	0.3937873	0.4301673	0.2977971	0.1686152	0.3879696	0.2630545	0.6137934	0.0089054	0.4626369	0.0410839	0.0766875	0.5934177	0.5780143	0.3510558	0.2304367	0.5087802	0.5385085	0.3234164	0.5171038	0.2762422	0.3352156	0.3267439	0.2492092	0.4914043	0.5931803	0.0978089	0.5714851	0.1262580	0.6416670	0.0773735	0.2501303	0.1093669	0.2434727	0.2093966	0.1249358	0.2744879	0.0287389	0.0000593	0.6808101	0.5051257	0.5668298	0.1676285	0.0417460	0.7518113	0.4973590	0.3795108	0.6137298	0.5249625	0.2630429	0.6272090	0.3208642	0.0144517	0.0076945	0.5839084	0.5009200	0.3760132	0.5406959	0.0031184	0.3139203	0.3343232	0.4281955	0.1794781	0.6676395	0.0820483	0.0005565	0.1658554	0.6253655	0.5681549	0.3980392	0.0750771	0.4103196	0.5538699	0.2928583	0.6322427	0.1523547	0.3555399	0.0832198	0.5786641	0.5259231	0.3276690	0.2055629	0.5175523	0.4586552	0.6508602	0.7104468	0.3276064	0.1262543	0.1020012	0.0738658	0.4247554	0.5270758	0.5527885	0.5060379	0.2020036	0.5253886	0.0730261	0.5403311
0.7785595	0.7018744	0.5296614	0.0000000	0.0000000	0.3570886	0.1012002	0.6453700	0.0000000	0.7319834	0.7020274	0.1139658	0.1118828	0.0003290	0.2668350	0.6074064	0.0000000	0.3227127	0.0000000	0.3961423	0.2106634	0.6662431	0.3909821	0.2277696	0.6057365	0.0474306	0.5589369	0.3527985	0.0490117	0.6508924	0.0000000	0.6202449	0.1652307	0.6239621	0.5367715	0.1270359	0.0000000	0.0000000	0.5085785	0.6893323	0.0005248	0.6661280	0.6832624	0.5052491	0.0000000	0.0004209	0.0000000	0.7466271	0.3355997	0.7199795	0.3448608	0.0083860	0.8008886	0.5460897	0.0029712	0.0120142	0.5867287	0.3508256	0.0000000	0.3150721	0.5929987	0.0039282	0.6257899	0.6429233	0.1883521	0.5891031	0.6090970	0.6792441	0.0949317	0.2973811	0.5859352	0.5791147	0.0000000	0.0000000	0.5612093	0.0810333	0.6866107	0.2546347	0.0221364	0.0000000	0.2743572	0.0000000	0.2307170	0.0000000	0.3137441	0.2034831	0.6936181	0.4752408	0.6515633	0.6885374	0.0178296	0.2314903	0.6638671	0.3040138	0.3859172	0.1407817	0.1274160	0.2601249	0.0025603	0.5574675
0.4819691	0.8012314	0.5919438	0.5961830	0.7408925	0.0438068	0.3866013	0.6083927	0.6765902	0.0000000	0.3385995	0.0011935	0.0125379	0.2749961	0.6521032	0.3782414	0.4508864	0.5723661	0.5758454	0.7032911	0.0697518	0.2621465	0.1642923	0.7729280	0.0472916	0.0568369	0.2032544	0.3291439	0.5923262	0.2225310	0.6120135	0.3173407	0.3521270	0.6310617	0.3762615	0.1104455	0.0515376	0.6778012	0.0334749	0.0171166	0.0000000	0.4946499	0.1487233	0.2119334	0.0270116	0.0077116	0.7103809	0.6579884	0.4953116	0.6865430	0.4212166	0.0154476	0.7556702	0.2787261	0.0000000	0.0301034	0.5326863	0.0195668	0.6257433	0.1934037	0.4296500	0.0684595	0.4618813	0.5092515	0.0432656	0.7075883	0.4029718	0.0000367	0.0000000	0.5447665	0.6613797	0.2624033	0.1626200	0.6172831	0.6115587	0.1528298	0.6257650	0.2914698	0.0182331	0.0657836	0.3741063	0.7425921	0.3207343	0.4390544	0.2425365	0.0000000	0.5506387	0.2002689	0.5176674	0.0000000	0.0285857	0.3200068	0.0000000	0.0912777	0.3503882	0.2212202	0.0526797	0.3542030	0.0035963	0.6572749
0.6103804	0.6982964	0.5146781	0.5010378	0.1234834	0.3618737	0.0459520	0.6707797	0.6200763	0.4054147	0.5272219	0.1717561	0.0454123	0.4728365	0.7594027	0.2140637	0.6677182	0.6200240	0.3270090	0.4992649	0.1213556	0.1407448	0.1331881	0.5462298	0.0133338	0.0295179	0.1106668	0.4205600	0.5419102	0.3534268	0.2760464	0.6764541	0.3007450	0.0382195	0.2397078	0.1804736	0.0862426	0.4584354	0.0320807	0.0130124	0.0007591	0.5931504	0.1645696	0.4910552	0.0402525	0.0558415	0.5369642	0.6772756	0.5585470	0.6300704	0.5071213	0.0065155	0.6345610	0.6345799	0.0064684	0.0002732	0.5823733	0.4010185	0.1615064	0.1406034	0.0001456	0.0190647	0.3410254	0.5817904	0.0725081	0.7068350	0.1560334	0.0002066	0.1236800	0.6169262	0.6154960	0.4636405	0.5926281	0.7241845	0.6287398	0.1443276	0.5274807	0.3625752	0.0083499	0.0000000	0.2690265	0.6188528	0.1797526	0.2774561	0.4554353	0.2088683	0.6070226	0.1601861	0.6399305	0.6309374	0.0159460	0.0180985	0.0921967	0.2029491	0.6779142	0.0667836	0.2721359	0.3391222	0.0000000	0.5668912
0.2608010	0.4431867	0.5580023	0.6276087	0.6540767	0.2992047	0.4906810	0.5508217	0.4336581	0.6879450	0.0009351	0.4194993	0.0304211	0.0887315	0.6327985	0.5432973	0.4711536	0.4698246	0.2215413	0.5715085	0.1221862	0.0606985	0.0012734	0.5012956	0.1686616	0.0280840	0.7417584	0.3317503	0.0674014	0.3688606	0.2765476	0.6476016	0.0040947	0.6423008	0.6240775	0.3096549	0.6454337	0.6447443	0.0510425	0.0111708	0.0001169	0.6129682	0.3768464	0.2966278	0.2233110	0.0007302	0.7275308	0.5300256	0.4540295	0.5607219	0.4016391	0.2672180	0.7143940	0.1688758	0.0105979	0.0232245	0.1492712	0.6029937	0.4653267	0.1607533	0.3595594	0.2688629	0.5908175	0.5435638	0.0316212	0.7171367	0.4791271	0.0310103	0.1417320	0.5591726	0.5586562	0.3031435	0.2814722	0.6869406	0.5954100	0.3188270	0.6053601	0.2218949	0.3353814	0.0892892	0.4750373	0.3205434	0.2360853	0.4284804	0.0486238	0.4355098	0.6948626	0.4413541	0.7808555	0.0656168	0.0000000	0.5377833	0.0573592	0.4426806	0.4403067	0.4427002	0.4595059	0.5388598	0.0593387	0.6250081
0.4176831	0.7780956	0.5134293	0.4524025	0.0000000	0.4463116	0.0546658	0.3950084	0.5714356	0.0000000	0.6302159	0.2366523	0.0302765	0.3947195	0.7163036	0.2776014	0.5139288	0.3980541	0.3900935	0.0000000	0.1151976	0.4779133	0.3831631	0.6529051	0.0658417	0.0037344	0.1648698	0.1972793	0.2044415	0.2669390	0.1496139	0.0586205	0.1205870	0.2969870	0.4422088	0.5762451	0.2415311	0.5710651	0.0178975	0.0004342	0.0332887	0.6282415	0.0000000	0.6218364	0.0569184	0.0001415	0.5952075	0.5932432	0.4555806	0.6402221	0.4101916	0.0233034	0.6593841	0.4604399	0.0000000	0.0263257	0.5581001	0.3981100	0.1268865	0.5468859	0.0016988	0.0364492	0.3300606	0.6697654	0.0956860	0.5987117	0.5130155	0.0252348	0.2987130	0.0000000	0.6584681	0.3409285	0.0208889	0.4922396	0.5165729	0.0682345	0.5061277	0.3264531	0.0347816	0.0000000	0.3344988	0.5068339	0.1177248	0.5264244	0.3058368	0.1416357	0.6466192	0.1326435	0.6741359	0.6486360	0.0000000	0.2724394	0.0000000	0.1942135	0.3394590	0.2436799	0.0772322	0.0000000	0.0101590	0.6079400
0.3818655	0.5531713	0.6428665	0.5352811	0.5896833	0.3035030	0.0540647	0.7481037	0.6082953	0.6711869	0.0217716	0.3086682	0.0258329	0.0174495	0.6180444	0.6809630	0.5340800	0.5022485	0.3630082	0.6007838	0.0000000	0.2466570	0.0680478	0.6234976	0.0509189	0.0032771	0.5268502	0.2894548	0.5021563	0.0670469	0.1790782	0.4216011	0.0007989	0.6012760	0.5972059	0.2322522	0.0979881	0.5991619	0.0056464	0.0000000	0.0204064	0.6408809	0.1823439	0.8313729	0.1682036	0.0585474	0.6293584	0.6748134	0.5201106	0.6324870	0.3365646	0.0278955	0.5261715	0.5911251	0.0017392	0.0295126	0.4934625	0.0000000	0.5495214	0.4269517	0.4005882	0.0175289	0.4007165	0.5226105	0.0750871	0.6923523	0.6452358	0.0216772	0.1866437	0.6915271	0.6453360	0.0902480	0.2043310	0.6958783	0.5253826	0.2018225	0.6300050	0.2209729	0.0693048	0.0003187	0.0226642	0.6086586	0.1718754	0.5283152	0.2273568	0.3646087	0.6031761	0.1116715	0.4989409	0.3261159	0.0380330	0.0868384	0.1633811	0.2239314	0.5219887	0.2595682	0.0000000	0.1430964	0.0072479	0.6832243
0.2237799	0.5449401	0.3634166	0.5847098	0.6243521	0.3354941	0.3010647	0.6023208	0.6559217	0.0000000	0.4850070	0.4010979	0.0305956	0.0532907	0.1543898	0.3384941	0.0751835	0.4150861	0.2592924	0.2368554	0.1272335	0.5478770	0.0002880	0.6304552	0.1115983	0.0110388	0.5216533	0.3365279	0.0202591	0.4668455	0.5925358	0.3925703	0.0033559	0.4475736	0.3175343	0.2731130	0.1903641	0.4845749	0.0550904	0.0023579	0.0226568	0.5020720	0.1914819	0.4137744	0.3446790	0.0891116	0.5046652	0.6537990	0.2923639	0.6785151	0.1830627	0.1247741	0.7133135	0.6546507	0.0041834	0.0269546	0.1756346	0.4699045	0.5087237	0.1846438	0.0979510	0.0628549	0.3777774	0.5999321	0.0906384	0.6722440	0.3285751	0.0394228	0.1423883	0.5888614	0.5961006	0.0224818	0.2653170	0.7376012	0.5365480	0.3293038	0.4439234	0.3931329	0.2764518	0.0001377	0.4533846	0.4025407	0.3813318	0.3561403	0.3131215	0.4765642	0.6893096	0.2920866	0.7134075	0.6498140	0.0532553	0.2564624	0.2845517	0.1620196	0.2252988	0.1628446	0.3799691	0.4531357	0.0140023	0.6001189
0.6270714	0.6026023	0.5595522	0.5550045	0.3409965	0.0000701	0.2238663	0.6739274	0.6040359	0.0000000	0.5851301	0.0000000	0.0253357	0.0707251	0.5581596	0.2244549	0.5291324	0.5379138	0.5052811	0.7573518	0.1371760	0.3946872	0.2220003	0.6260604	0.0386522	0.0422571	0.2839975	0.5630155	0.0440873	0.1789541	0.5745042	0.5338878	0.6725764	0.0730199	0.2799111	0.1753069	0.0266389	0.6226598	0.0202256	0.0206693	0.0166964	0.7054729	0.1850030	0.3743806	0.2029255	0.0000000	0.6026159	0.6784124	0.4969760	0.6543886	0.4175425	0.0108614	0.7747146	0.6357607	0.0059963	0.0287627	0.5322449	0.0000000	0.3790730	0.0497103	0.0237172	0.0137420	0.4065493	0.6184757	0.0932680	0.6903416	0.5107253	0.0200515	0.0000000	0.5669570	0.6226135	0.2692053	0.0000000	0.5627187	0.5826585	0.1146144	0.5504166	0.2450380	0.0100255	0.0538041	0.2701102	0.4745320	0.2350925	0.3423597	0.0001683	0.2455043	0.7179223	0.0000000	0.7154082	0.0000000	0.0000000	0.1917849	0.2314081	0.1611301	0.3529322	0.2068654	0.0000000	0.2706923	0.0075612	0.6008435
0.6357467	0.7670765	0.5264262	0.5126473	0.5058966	0.2420411	0.1266578	0.5235196	0.6469373	0.0234178	0.6553775	0.2233661	0.0168789	0.5112625	0.6103684	0.7220260	0.3466199	0.5541112	0.3994631	0.6103862	0.0777126	0.4166194	0.0472538	0.5829154	0.0110161	0.1187256	0.2302327	0.0136396	0.0349112	0.1506234	0.3142613	0.3820567	0.0109208	0.0906951	0.3105781	0.6802642	0.0407795	0.7303074	0.0148590	0.0000000	0.0265036	0.5627735	0.2197464	0.5115044	0.0295381	0.0708539	0.5581292	0.5958927	0.3128079	0.6725815	0.3339965	0.0147683	0.6783727	0.7351867	0.0136387	0.0353142	0.5504276	0.2891716	0.5908097	0.2221048	0.2448894	0.0294732	0.3873427	0.6361190	0.0428309	0.5654266	0.3206745	0.0000114	0.1075342	0.6530530	0.5125158	0.3128693	0.0000000	0.6009569	0.6720199	0.0776773	0.5251776	0.1521591	0.0256415	0.0759230	0.4173796	0.5795493	0.4114141	0.3343895	0.3120137	0.2082407	0.6558773	0.2034247	0.5279687	0.3529974	0.0405602	0.2987587	0.0000000	0.3248651	0.3361678	0.1462698	0.2796791	0.0710449	0.0190519	0.6276185
0.0003115	0.1597128	0.0080147	0.0983406	0.6328166	0.0011986	0.6720599	0.2825716	0.7914571	0.6786025	0.0637131	0.1502324	0.2018742	0.5636892	0.0111935	0.2149736	0.7640468	0.7333708	0.5549584	0.6237135	0.5604636	0.0979042	0.0521354	0.3944538	0.5829304	0.0000000	0.3733949	0.3426089	0.0000000	0.1989612	0.4222771	0.7306927	0.6569762	0.0231207	0.0159425	0.7217590	0.5375939	0.0018620	0.0200985	0.0105200	0.2595737	0.6172442	0.0874771	0.2674801	0.6401166	0.6580926	0.6052971	0.0031524	0.0002437	0.0247527	0.4563344	0.6036831	0.0258668	0.2778722	0.5618397	0.5407994	0.4844774	0.6833218	0.4986732	0.2450090	0.5112356	0.3503465	0.1794018	0.0023789	0.4288281	0.0004885	0.0000278	0.0378295	0.1702632	0.7221738	0.0408614	0.0000000	0.5914392	0.1018884	0.6460624	0.0974138	0.1910625	0.7374847	0.6666561	0.0205747	0.5149738	0.6124334	0.6808683	0.0144539	0.5721945	0.3499644	0.2375765	0.0297085	0.0008384	0.3982830	0.2934314	0.8132757	0.1704253	0.1657656	0.3811856	0.6322421	0.6099870	0.0000000	0.0000000	0.6915346
0.3839027	0.3137196	0.1901692	0.5436641	0.6262725	0.4034160	0.0004145	0.6747378	0.0000000	0.6832078	0.3277192	0.2012707	0.0450880	0.3988486	0.6802346	0.6138926	0.6119688	0.4840544	0.2257682	0.6762170	0.1951373	0.0237818	0.3383957	0.2130282	0.4850140	0.0000000	0.4321199	0.0541657	0.2087117	0.8160240	0.5698904	0.2652819	0.0000000	0.3552818	0.0000000	0.0000000	0.0000000	0.4012349	0.6297642	0.7637953	0.0000000	0.4459752	0.6883641	0.5880278	0.5205156	0.0688991	0.1983844	0.3936148	0.0071321	0.5342829	0.0387969	0.0267957	0.6730909	0.6223986	0.0333246	0.0670950	0.5234685	0.4941595	0.6059955	0.2744234	0.7326157	0.0768221	0.3771499	0.2754574	0.0118142	0.6415250	0.1913314	0.0000701	0.6274876	0.5995922	0.6449475	0.4269203	0.3599074	0.5119192	0.5385779	0.4120760	0.5390575	0.5243025	0.0310986	0.0002306	0.0907443	0.0000000	0.6156968	0.2484104	0.3675350	0.4845945	0.6219734	0.6424470	0.4411189	0.4839393	0.0562361	0.1850566	0.0000000	0.6269408	0.4336257	0.1416914	0.4865499	0.5914585	0.0000000	0.6333647
