YCR065W	YLR228C	YGR288W	YDR026C	YDR049W	YGL209W	YMR280C	YGL035C	YJL089W	YPL248C	YLR377C	YDR009W	YBR019C	YBR020W	YBR035C	YDR277C	YBR050C	YHR043C	YHR062C	YER023W	YFL054C	YLL043W	YDR516C	YDL151C	YMR202W	YDL149W	YNL117W	YER065C	YBR101C	YLR042C	YHR092C	YJR095W	YLR044C	YHR094C	YEL069C	YOL126C	YKR075C	YKR097W	YMR011W	YBR126C	YIL162W	YDR345C	YMR087W	YMR086CA	YLL066C	YDR317W	YDL245C	YEL070W	YAR009C	YLL065W	YDR040C	YER190W	YNL339C	YCR018CA	YCR019W	YJL155C	YNL107W	YBR022W	YDL110C	YNL012W	YOR144C	MAL61	YGR173W	YDR070C	YDR499W	YIL089W	YEL056W	YLR457C	YNL108C	YML067C	YJL199C	YDR088C	YNL013C	YBR021W	YDR038C	YLR161W	YLR080W	YNR081W	YPL043W	YDL025C	MEL1	YOR076C	YJR010CA	YDR356W	YDR491C	YLR128W	YDL031W	YCL044C	YGR102C	YHR109W	YOL014W	YGR172C	YEL057C	YLR127C	YEL061C	YGR287C	YDR083W	YLR459W	YOR119C	YHL010C
0.0648012	0.0015283	0.4318305	0.4495475	0.7346542	0.6508865	0.4502064	0.2868852	0.4350693	0.4499939	0.6903075	0.0014782	0.3809556	0.5930082	0.6510836	0.5685985	0.1379861	0.0083982	0.4314833	0.5151077	0.3487832	0.0003809	0.7183459	0.5381406	0.0027218	0.0587443	0.0000000	0.6533195	0.0364672	0.0002793	0.5917793	0.0055239	0.1270521	0.0771993	0.1625594	0.7390318	0.6534920	0.3317549	0.6022307	0.0018287	0.5024156	0.0261633	0.2956870	0.4481991	0.1677245	0.0010234	0.0896540	0.6554148	0.5755373	0.1428851	0.1444495	0.1417894	0.4082807	0.6072421	0.0257196	0.7820035	0.6631479	0.0744240	0.2615581	0.0157648	0.5634507	0.2286966	0.2377209	0.2202483	0.2172692	0.6072839	0.5747627	0.3327611	0.2935325	0.0413365	0.6645523	0.1865586	0.2967200	0.4136703	0.6911270	0.1660538	0.2760736	0.4361697	0.6833086	0.0034092	0.1412280	0.5425079	0.6271140	0.6491223	0.6727398	0.0226775	0.6868822	0.0553106	0.0686757	0.6668444	0.0001708	0.8106097	0.3919836	0.3787383	0.0522839	0.6275467	0.2465589	0.2851737	0.6849330	0.2523648
0.6343060	0.6572626	0.6571014	0.0408744	0.5672363	0.0036080	0.6289560	0.0002197	0.4451331	0.6482991	0.3374482	0.0000000	0.1781280	0.6919773	0.7154732	0.6286035	0.0003177	0.7318210	0.3838771	0.7184875	0.0015608	0.6027382	0.2989559	0.2318415	0.0770518	0.0641333	0.4504379	0.5862937	0.4881380	0.6686564	0.1601461	0.0176616	0.1995495	0.2350911	0.0000000	0.0545377	0.1762376	0.0657332	0.0315856	0.0053603	0.4341995	0.7859577	0.3470419	0.1100585	0.4114716	0.0000000	0.7095948	0.0004321	0.0008755	0.6205161	0.4375242	0.0368917	0.2242685	0.0193606	0.5896847	0.0972219	0.0414195	0.2187322	0.7884529	0.5212653	0.6646805	0.2658280	0.3888400	0.1774531	0.0002755	0.1108006	0.6678439	0.4573349	0.5578137	0.3359929	0.0000000	0.2854460	0.2602318	0.4772433	0.5060611	0.6301748	0.8001567	0.6666225	0.0867091	0.5022696	0.0575584	0.6563994	0.0000504	0.2898325	0.7427394	0.0010702	0.3586615	0.5622649	0.2373893	0.1408851	0.6871002	0.7778834	0.1987374	0.4695600	0.6261731	0.0530222	0.5298537	0.0005785	0.7423584	0.6462798
0.1780246	0.0371833	0.5901213	0.3940568	0.7043028	0.6392299	0.7329794	0.2867000	0.3629109	0.5206883	0.2813959	0.0389694	0.2907253	0.5922222	0.7143615	0.6431305	0.6160048	0.2848078	0.4014001	0.3602299	0.7443286	0.0009230	0.7177097	0.5960468	0.1637397	0.0012876	0.0000000	0.5205528	0.0711073	0.0002121	0.5411605	0.0207162	0.1223658	0.0641405	0.3455757	0.0785537	0.5818469	0.1714298	0.7112269	0.6029843	0.7439254	0.0465581	0.1888950	0.1789880	0.3218381	0.0000054	0.5124968	0.5944618	0.5787061	0.4261054	0.0965541	0.1432029	0.2855134	0.6555476	0.0775247	0.3349373	0.0978351	0.1167472	0.3283450	0.1972005	0.6165526	0.2821591	0.2853050	0.2851743	0.0545219	0.4518807	0.6432175	0.3444503	0.1113029	0.3188981	0.5437256	0.2203233	0.5388039	0.5677142	0.3725074	0.6241818	0.3077892	0.5055557	0.5161898	0.5513626	0.1474331	0.6959801	0.6168123	0.3281105	0.5681170	0.0011776	0.0000000	0.6315507	0.0239406	0.6283220	0.0876065	0.6628672	0.0000000	0.0000000	0.6651072	0.1141516	0.3424750	0.0205120	0.5181552	0.7010511
0.0000000	0.0000000	0.5091456	0.7641004	0.7171162	0.6422679	0.2059428	0.5769393	0.3935904	0.0002920	0.0664370	0.0000000	0.4352888	0.2399689	0.6384548	0.0000000	0.0568875	0.1309932	0.4982051	0.3999124	0.1663609	0.0018892	0.5614228	0.0502828	0.4446178	0.7147637	0.4038002	0.4093338	0.0456774	0.1386258	0.0000000	0.0065123	0.6039948	0.0155533	0.1748189	0.0475910	0.7046516	0.3616053	0.6171939	0.0000426	0.6230294	0.1064353	0.6534548	0.1662399	0.0004415	0.1594050	0.3260728	0.6984006	0.6385224	0.0681580	0.5525190	0.5615706	0.7118058	0.5328209	0.3168731	0.0256393	0.0000000	0.6175994	0.0000000	0.4023330	0.0000000	0.7695880	0.3400365	0.0000000	0.6148682	0.0000000	0.4045525	0.0000000	0.1336731	0.0000000	0.7092849	0.6843818	0.1648707	0.0025685	0.0000000	0.0000000	0.6652526	0.0056463	0.4952005	0.0223578	0.0000000	0.5412169	0.4954526	0.3654467	0.0029578	0.0046818	0.6810348	0.7149816	0.2502667	0.6763152	0.0299497	0.2489443	0.7120893	0.0894019	0.8920808	0.6235300	0.0000000	0.5289319	0.0043535	0.0000000
0.7569468	0.6629828	0.5817051	0.0515572	0.6911886	0.0000000	0.7413697	0.4826275	0.5346610	0.0000000	0.0184597	0.1864294	0.1890940	0.6512272	0.0141848	0.0000000	0.0962084	0.6008024	0.7105342	0.5451317	0.0000000	0.2470274	0.5505123	0.0000000	0.6590786	0.5299427	0.2972950	0.1615929	0.6264255	0.0000000	0.0451614	0.0029639	0.0676832	0.6773882	0.7335869	0.0912537	0.0000000	0.3636112	0.2375682	0.0000000	0.3440892	0.3953351	0.1616061	0.0000000	0.6526580	0.2398498	0.7407195	0.6799539	0.4242592	0.5715170	0.3359389	0.6796448	0.0179814	0.0144227	0.6020611	0.0476525	0.0248520	0.6590818	0.6645641	0.6024048	0.4943753	0.5951394	0.0000000	0.1929703	0.1579545	0.2988417	0.0627273	0.0000000	0.3439905	0.3729826	0.1582119	0.2487692	0.2761794	0.0936048	0.3644015	0.5913150	0.4670438	0.6506872	0.0000000	0.6685048	0.0046402	0.6390616	0.6321990	0.2060325	0.1647682	0.0270172	0.2517129	0.7145731	0.4043557	0.3037104	0.4759161	0.0000000	0.6891437	0.3626125	0.6457700	0.0823406	0.4758621	0.3363488	0.2817901	0.6653450
0.0000000	0.7860356	0.0000000	0.3785537	0.7715519	0.8102689	0.6192106	0.3591558	0.5230871	0.4898870	0.1071176	0.0869766	0.1006086	0.3016981	0.6484070	0.0256990	0.0994943	0.1180889	0.3507656	0.3182606	0.1988995	0.0000511	0.6828551	0.7499719	0.6898338	0.1069148	0.1827936	0.4826852	0.0839817	0.0000000	0.5825666	0.0147475	0.6217693	0.0526340	0.1638786	0.7397806	0.6081789	0.6491569	0.6539751	0.0002342	0.6493544	0.0168352	0.7414418	0.0000000	0.3039023	0.1946840	0.0000000	0.6409005	0.6043638	0.1766917	0.0956289	0.1647653	0.6733670	0.3526377	0.0000000	0.5277143	0.7531046	0.0885050	0.3579836	0.0000000	0.0000000	0.6897519	0.2458393	0.7305484	0.2875313	0.6489770	0.5941442	0.2374003	0.1314129	0.3963343	0.5833182	0.1516473	0.6629094	0.4574931	0.4964197	0.0000000	0.6412838	0.4838612	0.6898554	0.0040984	0.0166647	0.0000000	0.7092563	0.1976508	0.4913604	0.0027973	0.6099755	0.2570860	0.5815703	0.6767444	0.3153917	0.6673717	0.1052880	0.2226766	0.0000000	0.4119237	0.4624579	0.0385614	0.7289958	0.0000000
0.0000000	0.0028493	0.0000000	0.8470252	0.7976723	0.0000000	0.5842876	0.0000000	0.5877475	0.4701013	0.4876670	0.0898140	0.5314988	0.5686982	0.6383656	0.5622193	0.0000000	0.0000000	0.6059261	0.3194094	0.7880941	0.0345166	0.0000000	0.0000000	0.6276194	0.0000000	0.3691723	0.1947754	0.6878094	0.6920444	0.7369812	0.0000000	0.0000000	0.1056058	0.6754651	0.3835188	0.0000000	0.2399611	0.0000000	0.0412261	0.3589279	0.5786968	0.2954621	0.6111439	0.1394883	0.0000000	0.5854978	0.2612998	0.3445317	0.1277511	0.5255857	0.1464332	0.0000000	0.1027531	0.0004965	0.4583943	0.3789646	0.2122662	0.0364334	0.6997804	0.0000000	0.5513421	0.6413034	0.4990297	0.5144117	0.6014771	0.6287227	0.0827404	0.0000000	0.1399320	0.4859649	0.6466631	0.7082176	0.7421869	0.0000000	0.7239721	0.2507730	0.5561649	0.3636412	0.0000000	0.1664471	0.0111097	0.4756109	0.5867331	0.6375975	0.0004215	0.4287001	0.0000000	0.4858151	0.0587361	0.6250112	0.7473058	0.4217596	0.3000329	0.2494964	0.0000000	0.0000000	0.6273772	0.6482890	0.1199978
0.5797753	0.6237549	0.6940827	0.0065060	0.0179696	0.0236327	0.7546591	0.6532456	0.3722591	0.1444902	0.0825852	0.2597545	0.2374362	0.6574341	0.0001443	0.6582397	0.0877823	0.3925430	0.6498123	0.6815554	0.3687819	0.1923466	0.5040684	0.6863573	0.0361914	0.0021334	0.5081004	0.1539181	0.0009345	0.0165660	0.0000000	0.0071560	0.0597474	0.4322740	0.0000000	0.4090003	0.3573132	0.1150418	0.6249781	0.0001264	0.2545863	0.3008254	0.3351853	0.6130368	0.2820429	0.0974085	0.6554057	0.5638630	0.0001078	0.5310983	0.2829643	0.4861518	0.1945352	0.0645141	0.6226155	0.0160057	0.0001348	0.1398664	0.4005771	0.6719739	0.5900688	0.3486323	0.5316206	0.0786994	0.0000791	0.2328769	0.5123113	0.7027165	0.4886703	0.3331672	0.1426383	0.1719502	0.1608943	0.1572390	0.4299569	0.6175171	0.0174364	0.5120115	0.0074788	0.5162558	0.2142638	0.7359456	0.0373194	0.3271187	0.3113606	0.0200781	0.2664035	0.5101007	0.1711935	0.1266243	0.6220561	0.7644679	0.5470202	0.4829129	0.6599819	0.0899845	0.6481048	0.2729081	0.7469393	0.6423504
0.6179154	0.4363087	0.6542203	0.0658999	0.5066485	0.0099814	0.0167178	0.0253611	0.0001011	0.0000694	0.1843116	0.6494807	0.5803951	0.7121839	0.1082536	0.0009381	0.4388841	0.0000000	0.2557783	0.1347259	0.0860134	0.5055533	0.1197834	0.0006221	0.6720461	0.0000021	0.7747359	0.2729704	0.6744957	0.6287616	0.6980262	0.6583519	0.6270381	0.6549388	0.8030578	0.0000006	0.0001894	0.5046235	0.4542975	0.2103826	0.0016860	0.7222379	0.4748450	0.6521003	0.2504412	0.1615253	0.6707434	0.0006625	0.0004388	0.2500899	0.2005709	0.6228074	0.1297742	0.6242141	0.3816326	0.0512727	0.0439071	0.3064529	0.3167853	0.5809721	0.6736364	0.5328359	0.5628052	0.0601865	0.4581574	0.0000000	0.0004235	0.7764367	0.6485592	0.1102306	0.3825096	0.5867068	0.1435620	0.6448304	0.2137660	0.7774615	0.0000118	0.0006284	0.7763333	0.4853829	0.0294824	0.6746161	0.0002880	0.5783102	0.0000454	0.6301635	0.3150549	0.4982928	0.5732448	0.0000000	0.5507192	0.2331987	0.8462863	0.2045974	0.7298588	0.0765938	0.6634721	0.5631168	0.0048849	0.6497769
0.0000000	0.3785067	0.4584523	0.7403703	0.7200264	0.6862320	0.5673274	0.6655080	0.3135240	0.3861152	0.6099876	0.0545311	0.3479179	0.3106962	0.6945934	0.0000000	0.3957959	0.2074007	0.6136126	0.2075239	0.6648229	0.0002919	0.3021696	0.6867946	0.5952498	0.4974431	0.4587617	0.1446611	0.0804974	0.0000000	0.5218289	0.0000000	0.2437240	0.0461201	0.1905255	0.2986867	0.5732125	0.4197088	0.6561974	0.0892260	0.6532895	0.1288579	0.5450094	0.3746660	0.3213872	0.1264491	0.1631292	0.5034214	0.6528016	0.5213296	0.4039733	0.4144534	0.4030462	0.0000000	0.0370676	0.0868202	0.3396673	0.2532898	0.5704960	0.0000000	0.0000000	0.5905507	0.4554933	0.0445161	0.4287498	0.0000000	0.6237089	0.1522634	0.4841571	0.1821576	0.6724028	0.6514934	0.7464808	0.3655185	0.1944156	0.6054442	0.1509475	0.3367720	0.4480349	0.0957133	0.0843098	0.1826401	0.7046593	0.6568783	0.6428199	0.0371137	0.7526489	0.1265375	0.1328404	0.6467868	0.0000000	0.6897288	0.5982736	0.3267995	0.0000000	0.7394622	0.0000000	0.5393632	0.5989300	0.4687674
0.5877162	0.6170366	0.7175589	0.0439475	0.6006502	0.0516430	0.0165405	0.2919883	0.0048636	0.0102829	0.0001691	0.6154727	0.7052433	0.5343819	0.0152361	0.0581332	0.0041228	0.4157282	0.6642661	0.4061457	0.1553368	0.2863768	0.1680988	0.1988162	0.0887846	0.1257062	0.1928115	0.6864873	0.0426456	0.6334244	0.4633110	0.3583475	0.5876887	0.6505199	0.0941352	0.0002468	0.3951415	0.0704963	0.4914177	0.0009608	0.2487457	0.3667654	0.0018128	0.8177862	0.6702190	0.0000000	0.6204081	0.1692782	0.0005483	0.7378749	0.0181381	0.6862328	0.0435300	0.0334499	0.4155849	0.0179958	0.0663819	0.4166762	0.4330865	0.6385643	0.6676416	0.4180158	0.0015084	0.0000000	0.1249058	0.3287722	0.0022079	0.0000000	0.5466525	0.7532409	0.1804937	0.3908034	0.1716633	0.0014661	0.5664775	0.6351796	0.5320915	0.0249137	0.3766211	0.5294152	0.0216771	0.7393589	0.7266847	0.0890274	0.0038362	0.5732789	0.3433727	0.4942719	0.7852140	0.1616554	0.5422525	0.0157995	0.3680439	0.2289887	0.7203886	0.0021669	0.4972401	0.2342225	0.4245964	0.6872308
0.2495930	0.0486978	0.6212691	0.2676023	0.6772371	0.6405479	0.3467005	0.2736926	0.4627022	0.2881947	0.5908066	0.0004336	0.1771399	0.4439925	0.6818145	0.7585925	0.1537571	0.1204518	0.4776990	0.4433562	0.5779219	0.0201107	0.4765715	0.6878203	0.1950589	0.5524787	0.4155879	0.6941005	0.0778711	0.1411524	0.0000000	0.0006465	0.2469840	0.0614658	0.3754785	0.5060636	0.6363564	0.6337805	0.7796073	0.5346397	0.5364246	0.0000000	0.6301596	0.0000000	0.1958463	0.0003695	0.5686185	0.5847515	0.0270132	0.1903256	0.4687122	0.5601366	0.1361596	0.2086586	0.1956644	0.2054309	0.0305088	0.2192460	0.5239096	0.6664049	0.5190648	0.7351115	0.6455130	0.6664577	0.6071552	0.3028006	0.6482331	0.5385254	0.0012106	0.0109132	0.1391863	0.0000000	0.4990119	0.4355710	0.0630542	0.7143992	0.4393341	0.3430820	0.2888498	0.7383676	0.2384131	0.7864880	0.5065135	0.3353548	0.7505676	0.0027940	0.5651045	0.2697076	0.6240609	0.6449988	0.2269472	0.7780592	0.3137278	0.1901155	0.5775881	0.0618884	0.2203622	0.0354381	0.5257034	0.6132161
0.5350326	0.6328428	0.7082566	0.0449757	0.6839839	0.0230784	0.0026666	0.4651062	0.1444494	0.2290145	0.3425184	0.4521528	0.4237590	0.6573171	0.6894453	0.6198242	0.0009606	0.7191257	0.4492525	0.6980475	0.0040952	0.3845977	0.0001688	0.6077078	0.6916907	0.0015836	0.6756287	0.2866839	0.0059336	0.6801579	0.1999700	0.4048240	0.0018673	0.6383719	0.0032017	0.0000418	0.0010532	0.3490126	0.6064511	0.2815441	0.2179592	0.2914820	0.1268955	0.3915570	0.5001622	0.3407448	0.2853042	0.1027995	0.0015323	0.3059553	0.2932802	0.6012969	0.2717061	0.5501708	0.7614006	0.0196452	0.0310520	0.0000000	0.5140142	0.4331040	0.6134864	0.4649929	0.0276949	0.1070255	0.3302689	0.3553163	0.5776067	0.5855908	0.3159428	0.3656119	0.1714963	0.3041677	0.0000000	0.6595761	0.5274043	0.7604164	0.6284936	0.4062998	0.0109707	0.6473016	0.2942667	0.7009947	0.1079403	0.3072400	0.1742375	0.2310936	0.1707171	0.5683204	0.2214183	0.0808607	0.6063058	0.6008420	0.0435542	0.5356090	0.6979862	0.0527923	0.7090891	0.4975522	0.6152052	0.5594992
0.4059698	0.3827671	0.6601053	0.1152231	0.7585080	0.1395719	0.2145452	0.4634611	0.1485507	0.0890758	0.0761339	0.4775140	0.7905467	0.6441821	0.7264912	0.5222666	0.0319910	0.6086310	0.7448579	0.6985099	0.4380588	0.1052038	0.4629794	0.5493965	0.5229658	0.2061463	0.5738100	0.6554099	0.0522512	0.1614294	0.1676789	0.3606315	0.0508462	0.3425039	0.1685360	0.1814507	0.3783107	0.0049971	0.6262140	0.0003798	0.6319881	0.3150619	0.0158005	0.3853451	0.1285029	0.0000000	0.4192475	0.2184111	0.1546869	0.6103348	0.0405500	0.7534090	0.2065586	0.1131386	0.5315220	0.1873292	0.0000000	0.2949026	0.2404428	0.7160195	0.5810920	0.6153969	0.5804151	0.3908645	0.0247191	0.3193574	0.1808411	0.7608991	0.1460304	0.0625159	0.2804818	0.5890969	0.3537680	0.0463493	0.1319001	0.6694234	0.3942035	0.3131149	0.0498075	0.6078317	0.4971077	0.7291892	0.7350074	0.5343557	0.0188437	0.3075212	0.4210772	0.4757793	0.4416121	0.5691366	0.3739213	0.5575524	0.0000000	0.3697402	0.6054016	0.0134219	0.7214951	0.0001066	0.6187763	0.6463401
0.1424482	0.0044567	0.6637834	0.4736871	0.6378295	0.7715672	0.3333945	0.4432695	0.4866722	0.0030740	0.4132154	0.2794252	0.4265871	0.7714405	0.6886111	0.3660381	0.5296672	0.2534150	0.4453824	0.5012689	0.2337663	0.0015006	0.2402550	0.7344726	0.5437699	0.6422929	0.0958499	0.6821438	0.0002667	0.1487120	0.4245810	0.0190386	0.0449998	0.0135785	0.0209807	0.4509865	0.7170963	0.3196119	0.6357223	0.5322501	0.5480637	0.0243468	0.1092598	0.6993391	0.6249105	0.0000254	0.6245850	0.4183212	0.0895385	0.0676368	0.0503623	0.7675890	0.1826605	0.6624460	0.2239650	0.4860327	0.0745579	0.6718550	0.2894060	0.0723171	0.5218194	0.3050894	0.0000016	0.7669006	0.1974424	0.5621775	0.0606560	0.2892724	0.0028116	0.6957896	0.0981979	0.6843833	0.5428147	0.0002120	0.6916157	0.6114134	0.0004743	0.4821179	0.3754996	0.0021950	0.4052195	0.6533881	0.7037332	0.5967390	0.1374266	0.0005026	0.6527343	0.1524372	0.7033672	0.0000000	0.0409549	0.0000129	0.7530393	0.3888843	0.6081682	0.3276058	0.3341492	0.5260663	0.6973617	0.6171144
0.2859029	0.8349613	0.6447022	0.1828910	0.6635965	0.2926026	0.3164847	0.3204705	0.4270078	0.0007563	0.0619284	0.2438275	0.5254066	0.0000000	0.5570392	0.0009501	0.0836588	0.1373034	0.6615018	0.0490682	0.3730533	0.0000000	0.2232690	0.7426515	0.3225589	0.4634400	0.5390035	0.1896739	0.0001716	0.0000000	0.5814333	0.0000000	0.2456508	0.0538527	0.1975162	0.5581105	0.5985928	0.3791255	0.4476516	0.0007387	0.5116435	0.1257281	0.4051832	0.4963626	0.3476720	0.1544879	0.4232608	0.5492301	0.0052020	0.3774023	0.5269310	0.8721302	0.0853970	0.2275286	0.1209581	0.0316357	0.0906559	0.6397616	0.2418854	0.7341248	0.5733799	0.6402543	0.3730779	0.0000000	0.3527857	0.4898965	0.2745522	0.5722244	0.0269640	0.0222537	0.4274352	0.6996614	0.1479507	0.0013265	0.1711067	0.6497033	0.0000837	0.0041305	0.2279074	0.3492723	0.3698484	0.7878642	0.5858139	0.4035868	0.2036762	0.0011560	0.5407285	0.7512959	0.7260003	0.4389906	0.2830913	0.0636465	0.0000000	0.4028362	0.6520811	0.0978367	0.4351067	0.0043113	0.6382368	0.5940882
0.6124385	0.6131512	0.6977381	0.0293020	0.6268973	0.0057877	0.0000549	0.1665279	0.0000723	0.0027200	0.3882532	0.0499874	0.7978499	0.6905683	0.7463679	0.6075602	0.0001010	0.6539009	0.5267487	0.6237777	0.3615509	0.3349658	0.0551959	0.0007399	0.0696980	0.1165269	0.7773788	0.7650816	0.0028666	0.6883412	0.1615385	0.5804932	0.4789071	0.0000000	0.6562002	0.0000002	0.1827986	0.5883682	0.4659132	0.5145036	0.1602000	0.4409917	0.0001484	0.6455371	0.2419490	0.3322581	0.7047010	0.0698305	0.0028544	0.3152898	0.3340430	0.4599659	0.1221745	0.5693403	0.6384795	0.0019796	0.0011275	0.6618301	0.6448859	0.6469452	0.6664524	0.1006749	0.0000770	0.2457526	0.2031899	0.0000000	0.2071697	0.5920766	0.3118217	0.6062873	0.0656922	0.3130687	0.0000000	0.0001599	0.6063958	0.6768324	0.5503682	0.3612737	0.2567223	0.6326694	0.7359942	0.7278253	0.3328414	0.2613832	0.0081995	0.5302092	0.3077726	0.5899457	0.0000000	0.1618872	0.4932388	0.0002500	0.6922395	0.0302334	0.7086652	0.0000000	0.4842969	0.0000289	0.0295964	0.6598113
0.6255587	0.5798322	0.6766250	0.0094124	0.3274008	0.0169598	0.0010204	0.4174884	0.0645220	0.2207512	0.2481179	0.3119502	0.4749934	0.6614538	0.0043234	0.6626300	0.3955523	0.7132214	0.5452669	0.1480504	0.1714241	0.2874295	0.0661635	0.6142661	0.1063700	0.1773272	0.6554687	0.6705340	0.1002634	0.0000000	0.2715469	0.5021568	0.0019121	0.6343044	0.3486050	0.0756411	0.1726475	0.6811439	0.3936659	0.0015205	0.1940423	0.4594028	0.1288683	0.3492256	0.3720965	0.3853243	0.4827980	0.0808663	0.0131363	0.7259370	0.0552536	0.6381762	0.2690836	0.3311553	0.3359863	0.1202588	0.0000000	0.3620156	0.3219102	0.6262436	0.7046400	0.6105375	0.6108089	0.2712890	0.0002444	0.2720058	0.6038632	0.6425386	0.3236139	0.4661279	0.2798044	0.3755249	0.0489747	0.1649340	0.5297955	0.6003961	0.0461762	0.3596465	0.0040451	0.7026697	0.2653769	0.7447628	0.0005407	0.3594447	0.5069207	0.7480597	0.3502819	0.5402887	0.6139479	0.1503495	0.5946978	0.6427653	0.5131655	0.5860347	0.7806770	0.0847853	0.6135604	0.7390050	0.7378443	0.7423310
0.4699689	0.6521249	0.6565458	0.1512923	0.5875922	0.2475151	0.6475943	0.0531626	0.3577293	0.5603504	0.5598487	0.1319298	0.3843535	0.1107832	0.3603309	0.6474263	0.7285055	0.3099134	0.6386849	0.2188914	0.6803297	0.2400074	0.0518028	0.6191765	0.1046582	0.0000484	0.0594435	0.5058467	0.0003661	0.0000000	0.6105190	0.0119870	0.6368692	0.6066408	0.6499907	0.6013630	0.0310937	0.1411597	0.4744582	0.6255259	0.5277964	0.6273162	0.2238407	0.2395977	0.4978602	0.1428808	0.6532217	0.0902350	0.0048920	0.8518333	0.2248887	0.1145328	0.2545553	0.0000000	0.3155996	0.1796613	0.0275123	0.2496012	0.5348451	0.6788650	0.6423797	0.0112801	0.1590731	0.2843538	0.0256363	0.2020717	0.6000432	0.5575548	0.2903760	0.2178774	0.3531327	0.6330640	0.4936794	0.3396229	0.1795103	0.5798277	0.5614962	0.5898641	0.1546564	0.6003586	0.1424507	0.6939276	0.2507960	0.1146222	0.6357509	0.0116844	0.1599003	0.6469125	0.5669586	0.5849482	0.6102649	0.7673861	0.0211064	0.1318608	0.6837776	0.0101522	0.7498941	0.6936233	0.7136454	0.6484474
0.1833019	0.4975602	0.5291183	0.1812081	0.7518219	0.0000000	0.0000000	0.0666095	0.0000000	0.6008222	0.4376356	0.0199949	0.2890344	0.3680869	0.6299137	0.6744985	0.3038302	0.7096261	0.7170881	0.2892631	0.3846790	0.6109606	0.0015982	0.6530161	0.0950679	0.1039162	0.8084857	0.3890313	0.5713791	0.0312472	0.3516988	0.6761392	0.0000000	0.7531024	0.5296646	0.6958557	0.0812335	0.3802790	0.0014369	0.0000000	0.0839193	0.6791178	0.4999878	0.0865421	0.2751771	0.4477307	0.7059725	0.0013549	0.0000000	0.3873274	0.2487084	0.2033355	0.0789498	0.2879038	0.3143295	0.3852532	0.0880498	0.2008357	0.1105704	0.3891405	0.6903146	0.0142687	0.6863762	0.5609026	0.1419914	0.3556519	0.6810974	0.0000000	0.1024152	0.0005118	0.2202550	0.5323801	0.0000000	0.5216593	0.4349470	0.5572904	0.4965553	0.5277053	0.1490281	0.0190909	0.0061450	0.6698854	0.0000000	0.6163602	0.6707837	0.1386938	0.0000000	0.2438551	0.1412665	0.1102736	0.0774070	0.6336068	0.3515277	0.4012698	0.6740381	0.3425442	0.4344207	0.0023733	0.6836655	0.6191109
0.1691506	0.5601288	0.5646541	0.2700894	0.7742928	0.0000000	0.1785565	0.0000000	0.1355674	0.1878475	0.3811119	0.2860159	0.6612931	0.6920802	0.6275535	0.6378257	0.0000000	0.6964684	0.1075426	0.5741473	0.6440096	0.6630510	0.0000000	0.6289778	0.4734097	0.0000000	0.6571937	0.6787842	0.6246735	0.5866083	0.5639647	0.1253160	0.0000000	0.3428632	0.6672013	0.3267346	0.0000000	0.2549310	0.0000000	0.0000000	0.0000000	0.4742203	0.5566466	0.4170706	0.6491922	0.6167393	0.5122462	0.0000000	0.4616684	0.5349903	0.0000000	0.3139174	0.3274364	0.7241003	0.6369898	0.2426257	0.0000000	0.1463843	0.1774736	0.1685605	0.6084069	0.6619718	0.0138984	0.5038390	0.0701768	0.0619496	0.6484013	0.7053269	0.0218234	0.3063469	0.3542541	0.6165841	0.5349524	0.1399309	0.3727484	0.6134487	0.1249129	0.3977962	0.0000000	0.5508506	0.2494641	0.7123304	0.2114264	0.4565826	0.1986658	0.4790277	0.5008752	0.3458690	0.3396553	0.5993854	0.1002193	0.6403962	0.5165131	0.4663319	0.7434923	0.1192577	0.6430623	0.1632942	0.4939828	0.6045241
0.0000000	0.0000000	0.0000000	0.5860224	0.5987493	0.7068015	0.5221662	0.4031134	0.6618362	0.4556793	0.0870873	0.0111933	0.3076503	0.4606717	0.6302972	0.0000000	0.3246888	0.2379167	0.5416973	0.3807879	0.6586182	0.0000829	0.6622322	0.6168135	0.5050410	0.0008067	0.0869200	0.1226225	0.0881303	0.0888342	0.4560277	0.0065128	0.2663719	0.0361578	0.4077841	0.7464735	0.6867571	0.0740786	0.4483128	0.0001695	0.5348919	0.1204902	0.2132386	0.4285940	0.2907403	0.0000275	0.2856369	0.6325268	0.7574264	0.6343455	0.0958054	0.3114986	0.0000000	0.7230395	0.0042858	0.6826168	0.2830118	0.0000000	0.0000000	0.0000000	0.0000000	0.2808073	0.1041849	0.6004382	0.4587222	0.6550849	0.6729649	0.2083156	0.2308565	0.7011445	0.1330127	0.6016739	0.5917380	0.2637040	0.0000000	0.1432821	0.7097212	0.3543803	0.3532026	0.0000000	0.0271678	0.0029673	0.5593018	0.0187837	0.5438271	0.0314466	0.7153494	0.0000000	0.6001377	0.3353097	0.4599521	0.7638727	0.4021217	0.2291860	0.0000000	0.0000000	0.0000000	0.3945616	0.6477742	0.0000000
