YMR043W	YAL051W	YLR131C	YOR140W	YGR044C	YCR018C	YDR146C	YKL185W	YCR097W	YCL066W	YJL194W	YFR017C	YJL160C	YKL163W	YJL159W	YKL178C	YER078WA	YER079W	YOR138C	YER078C	YMR165C	YKR040C	YKR042W	YLR079W	YNL327W	YJL077WB	YDL179W	YNL328C	YGL201C	YMR262W	YML125C	STA3	YJL080C	YGR086C	YIL069C	YGL028C	YKL164C	YIL158W	YMR261C	YJL078C	STA2	STA1	YNL160W	YPL187W	YBR070C	YIL122W	YBR071W	YJL200C	YGL227W	YNL079C	YNL078W	YJL198W	YKR097W	YBR157C	YGL008C	YLR105C	YGL089C	YLR286C	YGR041W	YNL146CA	YNL289W	YGR189C	YDL127W	YJL196C	YLR438CA	YBR158W	YFL022C	YPL025C	YPL024W	YOR236W	YDR452W	YNL145W	YER188CA	YNL241C	YIL099W	YJR044C	YLR439W	YER190W	YLR066W	YNL335W	YIL009W	YJL207C	YKL079W	YER127W	YGL226CA	YER074WA	YNR062C	YPL262W	YPR113W	YGL140C	YDR112W	YDR389W	YNR063W	YDR397C	YGL139W	YNL097CA	YNL238W	YPL050C	YLR194C	YPL044C
0.0000009	0.1833119	0.1995796	0.8349707	0.0000997	0.6191152	0.0096220	0.4510002	0.5973364	0.5831408	0.0599956	0.1871637	0.7984353	0.5370119	0.0045671	0.5339997	0.6340815	0.0087964	0.7586152	0.1360731	0.0683345	0.3048271	0.2554890	0.0003065	0.2399607	0.6478116	0.2469519	0.1876377	0.5889589	0.5362109	0.2580075	0.5447049	0.0219110	0.6253844	0.5202398	0.5911035	0.7620743	0.6754196	0.5418320	0.4505512	0.4815687	0.1784102	0.0000000	0.2472670	0.5704310	0.0921002	0.5894706	0.0859815	0.0016659	0.2618214	0.6727729	0.7547691	0.3458131	0.1366218	0.6718442	0.2716919	0.5046464	0.2925300	0.6265236	0.2264811	0.6338032	0.0025086	0.2408886	0.0000415	0.5000648	0.6481490	0.0681644	0.0757060	0.0665155	0.0000000	0.6043857	0.0045522	0.5194731	0.7115277	0.0025721	0.6060827	0.1598882	0.5780452	0.0001726	0.7798707	0.0057470	0.1716330	0.2971842	0.6075231	0.1206229	0.7214715	0.6496451	0.1621150	0.0001126	0.6767246	0.0845439	0.7733322	0.6018902	0.1585902	0.1650780	0.0232421	0.6206936	0.0110349	0.5774868	0.0013209
0.0040892	0.2441793	0.5803203	0.0000000	0.7054377	0.0397147	0.6624783	0.0232947	0.0397238	0.6992876	0.0088518	0.1513380	0.1457211	0.7164588	0.7845871	0.1054713	0.1701068	0.6287427	0.0037265	0.4721068	0.2668698	0.4699575	0.3690683	0.3240613	0.3431738	0.6321163	0.2316436	0.4955505	0.7633205	0.4441143	0.0373644	0.0790261	0.5420589	0.4142866	0.5050374	0.3546996	0.3098471	0.0243364	0.5310083	0.6765644	0.5676840	0.6683149	0.0002006	0.5739789	0.0000000	0.4115854	0.6223132	0.6384041	0.3546833	0.0756828	0.0869897	0.6382227	0.6504060	0.5687667	0.4757330	0.5384770	0.1763054	0.0672625	0.4201105	0.3296993	0.7072417	0.4704180	0.6132378	0.6254782	0.6436290	0.3212748	0.0482006	0.0002875	0.2856645	0.0314096	0.5099607	0.5788276	0.6820288	0.0443148	0.6467113	0.2584493	0.4149035	0.4694922	0.7979562	0.1163223	0.5213893	0.1601720	0.6453546	0.1882240	0.5327256	0.0000000	0.7955411	0.0115092	0.0000676	0.1002177	0.5655892	0.2203560	0.5228694	0.3505666	0.5282950	0.4174438	0.0812980	0.5264379	0.1908054	0.0098543
0.0000304	0.3527668	0.6424057	0.0000000	0.2608869	0.0000000	0.6870908	0.4156428	0.3735044	0.3755658	0.3497656	0.0000000	0.7835459	0.5954594	0.5158076	0.6112192	0.0691452	0.4832157	0.1164039	0.5857310	0.0400101	0.2592990	0.3045389	0.0000140	0.0000289	0.3280841	0.4036131	0.2171452	0.4941662	0.1824333	0.9093932	0.5716442	0.6938795	0.6555730	0.6433512	0.5019025	0.2131226	0.0000173	0.6663055	0.6896549	0.5974640	0.0011857	0.0139020	0.7420285	0.2353286	0.2484921	0.4459970	0.3784495	0.0889356	0.0770202	0.0758010	0.6935848	0.6598504	0.6042407	0.3846351	0.6726982	0.3269351	0.0000000	0.3303417	0.4222955	0.4910069	0.7614474	0.7177519	0.3182680	0.6035289	0.0883675	0.0737829	0.0056501	0.0474029	0.1083602	0.6330545	0.6689467	0.2247877	0.5434111	0.0108882	0.2676594	0.5391495	0.0754258	0.3379482	0.1767206	0.3869921	0.1591333	0.2556080	0.0948994	0.5494695	0.6907694	0.7424268	0.0661534	0.0001786	0.0174171	0.6007973	0.7658395	0.5467921	0.3698956	0.4957981	0.5656047	0.3013796	0.5618407	0.3111046	0.7469853
0.0000000	0.5908181	0.6975838	0.0015696	0.6538733	0.0208134	0.7185812	0.4767920	0.0166039	0.0017709	0.2295645	0.3279633	0.5985160	0.7492004	0.4086326	0.0000000	0.2310620	0.6366337	0.0013275	0.4184924	0.2482075	0.3408261	0.1065946	0.0037483	0.4239546	0.5985293	0.0000000	0.0520273	0.3923842	0.4324343	0.4704019	0.5354051	0.6444339	0.5370402	0.4669190	0.7280179	0.1831174	0.0000000	0.2969573	0.7218901	0.5248263	0.6628787	0.0008434	0.0010249	0.3365947	0.2103868	0.5084690	0.4204029	0.1746611	0.3407212	0.3584650	0.7269527	0.6053511	0.7204405	0.4506852	0.6480745	0.1857542	0.2170391	0.3932860	0.2808687	0.6892404	0.4148735	0.5848935	0.0000000	0.6219320	0.4328690	0.4608221	0.0207352	0.0546816	0.0063079	0.6053269	0.5618820	0.2939110	0.5377520	0.2296569	0.1659781	0.6074843	0.1753009	0.6489357	0.3572456	0.5090805	0.0255973	0.4363293	0.1863701	0.5051146	0.5123529	0.6913810	0.0079038	0.2753695	0.0000000	0.6972003	0.6855538	0.7402066	0.4338609	0.5017600	0.4981694	0.2945280	0.6366735	0.2832977	0.0147166
0.0000065	0.5063750	0.0004028	0.0000000	0.2814553	0.1329090	0.6821525	0.0000162	0.6896321	0.6084498	0.5276248	0.0000000	0.7002672	0.5811523	0.4036224	0.7854214	0.6159949	0.1244131	0.3313384	0.4902246	0.4845818	0.7563530	0.5946564	0.7027980	0.0003365	0.6591693	0.0094094	0.1738307	0.4917939	0.1676747	0.2137670	0.4745341	0.3315514	0.3746477	0.4611057	0.0010040	0.0792231	0.6287994	0.2876944	0.2810577	0.6365153	0.0031072	0.0590408	0.1675148	0.0016734	0.6509562	0.6547857	0.5592637	0.1432687	0.1587849	0.5218281	0.6465738	0.0471112	0.3587860	0.5558019	0.7835541	0.0195790	0.0000000	0.6474443	0.5056545	0.5131176	0.3256882	0.7289617	0.0008343	0.4231753	0.0000000	0.7183526	0.1570433	0.4758384	0.0673147	0.4634359	0.6550640	0.0000566	0.0002444	0.3360089	0.1103557	0.4699219	0.5965033	0.5224497	0.3670524	0.3697132	0.0378760	0.3525137	0.6635884	0.7485838	0.0000000	0.1153550	0.0221437	0.0012451	0.1111048	0.3719310	0.1104532	0.2568239	0.5987485	0.6929986	0.0006440	0.2802980	0.6147713	0.2916261	0.1316905
0.0000000	0.2831905	0.5232193	0.0048708	0.1742721	0.4279910	0.3579023	0.5838132	0.5145185	0.3231586	0.4658424	0.0095034	0.6829266	0.3757716	0.6684267	0.1337160	0.5620225	0.2961620	0.4252628	0.7406533	0.0213267	0.3517882	0.1243828	0.4808556	0.2506662	0.0000000	0.1322951	0.5654505	0.3809359	0.3884851	0.0602161	0.5407091	0.5742784	0.6512579	0.6832629	0.4413698	0.0794053	0.0000000	0.0000000	0.4474182	0.6722807	0.6264508	0.0367524	0.0495714	0.2112150	0.1813130	0.5231016	0.5570360	0.3183016	0.3445196	0.5790640	0.6307298	0.6803520	0.2335115	0.4586458	0.6156459	0.6705603	0.6021640	0.5166950	0.1687098	0.1150533	0.2451533	0.7612012	0.0000000	0.6781656	0.1130718	0.0875778	0.5779906	0.0070622	0.2083491	0.6740851	0.2243851	0.5006943	0.1629782	0.0822092	0.2467421	0.4184343	0.0329935	0.4018245	0.0341339	0.3544679	0.2409813	0.0016242	0.2172225	0.3851830	0.6742368	0.5949184	0.0000000	0.0000000	0.3919820	0.5273369	0.7035477	0.6302239	0.1646462	0.4618016	0.2830172	0.0561603	0.3487272	0.2414981	0.0000000
0.0163621	0.2338235	0.0165251	0.3857123	0.4835263	0.0811808	0.5727328	0.0056874	0.6075784	0.4095997	0.0006249	0.2985453	0.7340434	0.2092904	0.0534913	0.0028340	0.2057064	0.6061559	0.0000000	0.4957960	0.1696251	0.6647015	0.0666672	0.7097922	0.0000000	0.6063592	0.5797456	0.6371598	0.6373187	0.2602229	0.0896795	0.0000000	0.0938661	0.0022752	0.6023908	0.1135960	0.0120904	0.6696205	0.3036662	0.5028113	0.6631093	0.5070712	0.0002514	0.0919969	0.0312453	0.7623463	0.3076399	0.1836321	0.0001968	0.6033833	0.1119655	0.2117571	0.0000000	0.3042392	0.0004725	0.5833036	0.0023760	0.6644334	0.5636607	0.2650514	0.0004529	0.0000938	0.3885003	0.7011587	0.5995785	0.0887394	0.5799493	0.0001350	0.0447565	0.0127207	0.0039754	0.3488422	0.1408823	0.1118906	0.1995572	0.7785416	0.0227335	0.2084244	0.7343084	0.5094604	0.3062468	0.1411158	0.5900774	0.7525263	0.5950547	0.5278998	0.6697922	0.0575366	0.0000193	0.0531900	0.7023379	0.2385859	0.7245696	0.4469221	0.5198757	0.0006600	0.3357946	0.5823230	0.3608258	0.5331023
0.0000000	0.7941099	0.0020152	0.6359621	0.0113642	0.6597137	0.6139596	0.4008004	0.5795248	0.4126241	0.2838821	0.0037718	0.1044533	0.6208079	0.0023292	0.3282635	0.0000000	0.5168490	0.4983428	0.4482910	0.1141151	0.2673214	0.2907368	0.7963054	0.0008679	0.6488430	0.5650138	0.7276752	0.5928971	0.6615007	0.3280083	0.5711955	0.0411693	0.5505414	0.7696577	0.0037079	0.2015561	0.0000069	0.3283724	0.2430055	0.6111692	0.2531751	0.0033673	0.3402869	0.1447892	0.3622798	0.4047000	0.0002560	0.0001932	0.0006537	0.2728491	0.6688264	0.6923123	0.2975522	0.6205058	0.2205758	0.2587747	0.5285773	0.6278552	0.7727024	0.4369358	0.6652966	0.0136481	0.3982792	0.5347188	0.0000000	0.5736664	0.6847123	0.3199886	0.5795737	0.6510198	0.5953546	0.0000994	0.0515425	0.0000000	0.0000386	0.6501702	0.5956418	0.6518017	0.4273724	0.3655562	0.0454248	0.5400985	0.2138388	0.3116987	0.6620098	0.6664458	0.0116531	0.0000000	0.0000000	0.6373886	0.4178902	0.6471186	0.3569398	0.4083578	0.0424944	0.3443338	0.4086278	0.3803111	0.0016503
0.1312205	0.6930496	0.5288572	0.0057237	0.5824262	0.0163482	0.4707833	0.0425824	0.0000000	0.0000000	0.0028294	0.2612432	0.7028244	0.2251962	0.7342843	0.6364029	0.0000000	0.4703313	0.2450377	0.7622658	0.1305433	0.5479579	0.0243323	0.0652196	0.0951690	0.5564717	0.1651409	0.5517529	0.5357552	0.1899370	0.0368355	0.1057239	0.6509935	0.3180304	0.6144934	0.2973964	0.0000000	0.5512633	0.0000000	0.4400985	0.1648530	0.0000000	0.0698011	0.5872322	0.0636358	0.4228685	0.7558076	0.4228112	0.0902842	0.2029938	0.1276893	0.4315493	0.6303864	0.5688989	0.5089101	0.4590896	0.3901189	0.5882949	0.4389691	0.5692905	0.6692007	0.0178471	0.5825699	0.0389072	0.5206651	0.1089896	0.4565621	0.0000549	0.2865647	0.0177432	0.0024443	0.3921327	0.3903629	0.5801960	0.6714294	0.2460960	0.2195251	0.5082200	0.6145412	0.6149790	0.3127210	0.2722606	0.7585530	0.1913163	0.4643915	0.1667124	0.2896261	0.0023563	0.2960280	0.0000000	0.2006308	0.5785905	0.4441417	0.4455475	0.5602129	0.4092194	0.3733834	0.3615108	0.4534041	0.6142653
0.0000001	0.6302122	0.7422757	0.0000000	0.7584468	0.0324687	0.6486679	0.5306445	0.3472514	0.2657295	0.0136672	0.3298620	0.7040406	0.4757136	0.5467616	0.0941671	0.0135629	0.6217643	0.1489920	0.3957920	0.2431403	0.3745168	0.0220239	0.2125632	0.2286837	0.4177737	0.4696432	0.1685353	0.4384214	0.5102921	0.5929493	0.5077915	0.6258562	0.4665947	0.6153627	0.4733494	0.1915741	0.0504804	0.0500048	0.6889734	0.3648048	0.4731163	0.0000000	0.5829629	0.2126556	0.3499787	0.6359113	0.5514431	0.3718462	0.0843558	0.5239623	0.6093913	0.6528779	0.7891675	0.0010747	0.6615395	0.2067067	0.0620417	0.1569233	0.5843495	0.5174003	0.7196575	0.6949731	0.1028542	0.6853837	0.5340708	0.3856897	0.0277482	0.0566051	0.0137368	0.7185433	0.4081432	0.2296903	0.0680519	0.0947178	0.6576237	0.1354913	0.1086952	0.5924566	0.2373513	0.3119043	0.1563361	0.1533844	0.1483383	0.5566409	0.6628457	0.3932127	0.0244090	0.0015703	0.0980418	0.4193322	0.6991801	0.5967843	0.4551385	0.7487133	0.6055953	0.2400722	0.6058205	0.3159820	0.3656449
0.0000000	0.5714999	0.2188811	0.0074389	0.7370210	0.0082053	0.6289191	0.0010557	0.7015137	0.5952677	0.0001413	0.0004619	0.3873925	0.6447359	0.6179805	0.2421424	0.0195513	0.6211085	0.2289962	0.1663753	0.2252123	0.5629453	0.2414551	0.6807936	0.0394289	0.5996684	0.0000000	0.5865509	0.4258414	0.4807778	0.0407871	0.2076578	0.5639144	0.0013251	0.7204476	0.6985718	0.2164843	0.0296371	0.2574811	0.2167288	0.6293296	0.0001968	0.0002776	0.1863353	0.0037449	0.5925542	0.2690602	0.6337200	0.0154459	0.2278573	0.4482887	0.6632737	0.0000000	0.4384965	0.2797966	0.5123766	0.0780262	0.6448864	0.7353802	0.3533834	0.0000077	0.0000285	0.8097479	0.1158673	0.5800254	0.0418651	0.2714287	0.5285587	0.4085783	0.0262475	0.6723292	0.2930359	0.1572162	0.4978425	0.2183599	0.1932468	0.3098768	0.1072466	0.5990300	0.1444288	0.5694210	0.0081066	0.7203066	0.5057749	0.5255731	0.7018382	0.4905036	0.0049711	0.2015466	0.0912382	0.3283540	0.7724508	0.6284528	0.3238942	0.6668039	0.0225700	0.0970614	0.5547682	0.3156229	0.0002327
0.0072130	0.3819644	0.0085075	0.0000000	0.4647619	0.5695965	0.0000000	0.0018755	0.7452896	0.4729450	0.5560773	0.1767939	0.5230955	0.0016130	0.0004277	0.4130421	0.5697390	0.0002680	0.2790540	0.0011127	0.0000000	0.5693804	0.6168870	0.0673219	0.1841139	0.6628067	0.0000000	0.6663510	0.5631407	0.3619408	0.1387512	0.3159578	0.3775217	0.2472217	0.3268954	0.2241421	0.4694728	0.0012423	0.5135055	0.2307992	0.7038607	0.6342423	0.4994799	0.1598665	0.6327647	0.3168397	0.0000490	0.6627053	0.0036625	0.3779279	0.0036817	0.0000000	0.3508673	0.0100958	0.1452848	0.4918420	0.0000519	0.7047516	0.0000000	0.0012823	0.5816963	0.0000000	0.0000000	0.6619013	0.4058970	0.5268853	0.0000000	0.0549981	0.6488357	0.7096455	0.2820124	0.5619600	0.0033896	0.1732102	0.7022358	0.4710907	0.0087972	0.6146128	0.6123989	0.6969602	0.0000000	0.7022109	0.3514900	0.2073138	0.0000000	0.3460481	0.7374516	0.0279370	0.0018195	0.5806970	0.0000000	0.6801580	0.7045492	0.0000000	0.0000000	0.0044655	0.3681527	0.6504023	0.5977890	0.0002115
0.0393544	0.8152078	0.0265232	0.4118087	0.4481403	0.0468846	0.4920538	0.0002325	0.6224108	0.4852139	0.0695390	0.3591833	0.2838264	0.5150210	0.4473558	0.7386098	0.6926690	0.1303182	0.3696609	0.3778408	0.2727357	0.6907495	0.2688703	0.5106350	0.0067341	0.5880853	0.5233522	0.7565092	0.3981474	0.1486237	0.5126302	0.3712549	0.7188894	0.3721580	0.6414577	0.2783156	0.0024194	0.2896826	0.4061608	0.4413743	0.6671833	0.3170473	0.0207327	0.1220896	0.0271910	0.4138196	0.2672191	0.6002351	0.7247539	0.5643777	0.0189037	0.6887080	0.6441710	0.2505343	0.0021139	0.6602642	0.5210460	0.5107764	0.8864927	0.7053977	0.2307969	0.6734532	0.6975507	0.3922415	0.5900413	0.0320454	0.3498545	0.2054599	0.3407915	0.0472845	0.3478899	0.3007338	0.0305450	0.0741084	0.6693006	0.0652816	0.0160598	0.1543413	0.6613898	0.2666756	0.7958734	0.2925907	0.6469132	0.7126771	0.4564994	0.5464530	0.4655778	0.0369492	0.0000633	0.1856250	0.3180902	0.6383136	0.4935033	0.3582956	0.3705829	0.1198651	0.4243575	0.4721414	0.3513154	0.5581421
0.0498417	0.4319762	0.5377883	0.0069027	0.7574266	0.0113507	0.5935417	0.0375239	0.6417868	0.5383081	0.0156977	0.3499215	0.4870317	0.4898203	0.5203225	0.5361356	0.1721941	0.5781139	0.1631895	0.8765387	0.1979031	0.0041056	0.0129954	0.5504654	0.1641211	0.2890152	0.1269833	0.0834235	0.4131738	0.5364988	0.3055654	0.4271630	0.5940275	0.0073848	0.6594768	0.5223503	0.0729016	0.2760647	0.5026312	0.4465349	0.6877771	0.6399280	0.0296178	0.7047434	0.1019872	0.1244898	0.2779975	0.5891743	0.5544759	0.6918148	0.5457006	0.3547352	0.3577077	0.4554597	0.0005452	0.4594442	0.0901636	0.4657033	0.3132339	0.4673628	0.0000923	0.1559769	0.6594729	0.0046492	0.6806382	0.0000000	0.5261160	0.3964280	0.1952261	0.0322705	0.0060606	0.6115888	0.3579022	0.1061398	0.2664316	0.3556246	0.3300885	0.3368330	0.7098441	0.7605500	0.3525287	0.2637457	0.6422017	0.0000000	0.3385200	0.7202980	0.2145755	0.0463536	0.0005840	0.2122462	0.2807276	0.5146248	0.6716815	0.2728499	0.3864256	0.3062971	0.2552594	0.4530332	0.3468266	0.5930774
0.0938809	0.7629809	0.0437471	0.7052016	0.0050771	0.6994028	0.5268042	0.3310720	0.0492072	0.1576032	0.0357764	0.0065787	0.0000000	0.6391928	0.4029629	0.4908410	0.3157751	0.0002791	0.5629586	0.3886333	0.0000110	0.2252939	0.0919736	0.2438233	0.0003516	0.5564010	0.5960699	0.7427284	0.3769697	0.1401943	0.2945512	0.6964617	0.7473480	0.4244583	0.3987001	0.4324387	0.0046777	0.2545402	0.3517981	0.7047935	0.1955776	0.2177728	0.0639836	0.3069422	0.0128416	0.5457048	0.3498236	0.5759238	0.0000563	0.7269677	0.3664101	0.6747967	0.6168169	0.2346652	0.7130698	0.7330712	0.0081585	0.7785970	0.1357649	0.3433596	0.0119388	0.3516288	0.5848254	0.2040664	0.5882366	0.1172689	0.3464814	0.5550888	0.2775118	0.5045372	0.4866912	0.3439071	0.1926306	0.4809031	0.1667444	0.4075647	0.0437963	0.5653715	0.4235791	0.4457458	0.4295547	0.0665309	0.5273139	0.1805796	0.4902223	0.6654927	0.0000000	0.0290705	0.0000118	0.0618656	0.3855886	0.2770790	0.5462269	0.6686589	0.6034334	0.0104037	0.1171042	0.7129677	0.3258314	0.5023889
0.0739925	0.1702578	0.0505944	0.6917087	0.0274622	0.7694219	0.5631136	0.3099900	0.6007627	0.4887790	0.4671767	0.1728420	0.6774724	0.5582348	0.5326090	0.1289908	0.6264885	0.0123907	0.5164563	0.3328830	0.3352581	0.1876853	0.5116818	0.2024774	0.0325937	0.2760569	0.0000000	0.6656213	0.6106501	0.2824440	0.1433821	0.5131901	0.4870990	0.4404945	0.5840810	0.0184652	0.3676719	0.0075457	0.3143274	0.2050582	0.6731705	0.0004693	0.0350605	0.4478827	0.3266077	0.5296927	0.3469431	0.3682499	0.2993384	0.0007677	0.0208453	0.4348770	0.7234691	0.5603091	0.0009502	0.2025835	0.5056423	0.6309481	0.2019297	0.3397110	0.0176568	0.3495215	0.5206503	0.2944123	0.6374514	0.0122644	0.6678487	0.6039999	0.2833955	0.5397312	0.5849987	0.3675033	0.0743362	0.0232514	0.1062369	0.1510565	0.0173221	0.6135701	0.1095699	0.7623595	0.2893382	0.2196089	0.0000000	0.4605934	0.7230208	0.6609677	0.3909612	0.1063351	0.0003278	0.3369166	0.4712058	0.6728161	0.3371813	0.3491893	0.6080516	0.0061560	0.0000000	0.3859448	0.3597829	0.6708162
0.0000456	0.6767145	0.6595933	0.2384849	0.0000000	0.3246842	0.0000000	0.3694678	0.5611285	0.4871261	0.4654852	0.0326752	0.3413004	0.3735097	0.3709166	0.7429854	0.0078738	0.5007657	0.0000000	0.2803065	0.3984845	0.5015207	0.2052006	0.0000000	0.8483196	0.0524604	0.0034916	0.6304916	0.3898210	0.2779447	0.4854040	0.4590193	0.4215299	0.1559108	0.6460538	0.0000000	0.8078796	0.2099379	0.3682467	0.3204487	0.5105524	0.0552366	0.7727371	0.0970745	0.6937590	0.2437380	0.6824189	0.5232315	0.5600198	0.5178481	0.2040245	0.6957472	0.6094912	0.6346530	0.0000024	0.0872852	0.3977310	0.8148856	0.5558899	0.0005340	0.6628425	0.0291638	0.2609696	0.3729472	0.4671791	0.7352498	0.0898308	0.4229693	0.1038786	0.7194737	0.5927747	0.0008921	0.5728100	0.2295154	0.0008775	0.7436997	0.6393754	0.0106447	0.0000000	0.6718634	0.6418995	0.5887636	0.6177603	0.1457341	0.0000000	0.3078825	0.7399552	0.0326888	0.1570999	0.2299388	0.5962892	0.6120357	0.5599242	0.6576100	0.0000000	0.4332255	0.7246658	0.2375722	0.0270102	0.0968901
0.0005123	0.6173457	0.5151647	0.0000000	0.2397393	0.1731745	0.6475931	0.6297041	0.6823304	0.4916413	0.3754140	0.0000053	0.7732818	0.5318635	0.7806788	0.7885737	0.4714569	0.6139954	0.1498066	0.5112965	0.0437999	0.3540747	0.6047070	0.0001761	0.3310799	0.5275042	0.3317231	0.2701372	0.6316700	0.0087700	0.6731615	0.4456776	0.6823202	0.2628340	0.6391303	0.4062109	0.2125240	0.5299558	0.3628141	0.6678425	0.5085890	0.0000567	0.0000507	0.5996845	0.3076088	0.2511245	0.5782582	0.6079434	0.6610245	0.3231371	0.0646010	0.7263816	0.5797396	0.5853885	0.4288856	0.7119335	0.5488285	0.2075381	0.3306849	0.6689779	0.0935619	0.3877630	0.7144729	0.2680032	0.6371529	0.3646565	0.0940472	0.1909517	0.0052921	0.0784543	0.6152974	0.3263825	0.2712609	0.6025159	0.0002700	0.6486685	0.2216984	0.5183699	0.5505930	0.0000000	0.3685369	0.0195749	0.4579427	0.1194205	0.4685829	0.7910399	0.7815511	0.0392781	0.0002416	0.0827312	0.5256659	0.6759877	0.7833591	0.3997222	0.6262526	0.4104347	0.2150885	0.5789485	0.0864354	0.0014133
0.0216836	0.6591918	0.0148389	0.6310727	0.0076192	0.5929674	0.3754334	0.1691351	0.7560906	0.4921250	0.6572089	0.0022266	0.6854877	0.4317357	0.0153963	0.0001537	0.6975858	0.0035861	0.4705782	0.8151647	0.0000456	0.4629056	0.7711891	0.5273197	0.0000000	0.6305297	0.2119139	0.2157041	0.6116672	0.0726867	0.0334463	0.1182242	0.5383181	0.1807937	0.6467035	0.7503738	0.5560712	0.0001024	0.5911484	0.0536882	0.4886099	0.0007738	0.0664340	0.0930176	0.2050200	0.0000000	0.5358380	0.0016627	0.2932528	0.0000948	0.1940289	0.5973005	0.6665156	0.0792884	0.7040506	0.0026171	0.0009428	0.2497850	0.5844914	0.4873349	0.3996693	0.0144228	0.3036627	0.0000825	0.7279019	0.2145179	0.4798087	0.6648207	0.0625950	0.7264028	0.7130634	0.1227449	0.0039299	0.2606810	0.0065612	0.0128512	0.0100131	0.6823575	0.0002599	0.7938119	0.1747813	0.2042177	0.4098665	0.6638324	0.3966350	0.6340088	0.4890978	0.0057685	0.6898314	0.3686256	0.0494951	0.6134734	0.6386989	0.0906476	0.1520986	0.6048318	0.4808178	0.5051672	0.3363430	0.5018826
0.0631420	0.7626719	0.0311061	0.6870311	0.4532641	0.6789771	0.0753310	0.4228975	0.4789122	0.6042169	0.1837277	0.0938250	0.4592154	0.4095736	0.1859550	0.2081716	0.7001295	0.0002247	0.5285358	0.1065762	0.0008098	0.5608036	0.0805566	0.2715201	0.5284809	0.7910910	0.0000000	0.6412115	0.4563543	0.0575094	0.4049691	0.1875981	0.0196419	0.7240454	0.4099114	0.2037764	0.5178421	0.5439108	0.6244220	0.0013017	0.4966509	0.0004118	0.3162816	0.3888338	0.4436544	0.3837660	0.2079668	0.4199840	0.1535263	0.5975730	0.7157399	0.6414737	0.1254206	0.1747825	0.4650746	0.4246101	0.0042312	0.3440875	0.6854272	0.1207298	0.6364908	0.0002767	0.1758648	0.0021075	0.5410663	0.7188254	0.0117440	0.1292617	0.3469205	0.3687687	0.4813264	0.6999427	0.5698131	0.5921708	0.1419814	0.7524079	0.5906980	0.6344573	0.5797133	0.6521297	0.3729438	0.2072505	0.5395114	0.6209620	0.0421212	0.7064718	0.3625663	0.0280173	0.7564415	0.7171932	0.0015609	0.4058877	0.5046711	0.0658490	0.0045405	0.6284845	0.4122390	0.0529950	0.5684985	0.4628347
0.0909272	0.6385842	0.2158936	0.0003983	0.6602574	0.0530553	0.5643175	0.0079430	0.6150212	0.5050386	0.0391495	0.3915717	0.7469016	0.2524795	0.6333325	0.4749775	0.5294198	0.2708892	0.2602825	0.3112406	0.6245830	0.2843117	0.0764082	0.2989764	0.0719093	0.0942446	0.2648613	0.3423121	0.7413342	0.5489507	0.1839367	0.6399279	0.6268100	0.0003998	0.4308028	0.2785620	0.2506422	0.1375188	0.3490227	0.4207594	0.5967372	0.6014920	0.0010481	0.5263283	0.0029375	0.7702430	0.6743307	0.6497248	0.0012194	0.0058808	0.5850332	0.7538025	0.4379029	0.2938979	0.0000990	0.6313543	0.0007190	0.5477264	0.5181531	0.4020447	0.4812559	0.6310885	0.5355445	0.3456608	0.4864330	0.0070557	0.4483741	0.5128161	0.2784176	0.0389608	0.0000321	0.2351811	0.2864180	0.4996158	0.0000000	0.1906801	0.1025677	0.3769251	0.5909497	0.5403428	0.3898758	0.2331093	0.6221235	0.5151295	0.4757432	0.7696333	0.1516493	0.0312247	0.0005579	0.1704564	0.5810508	0.5391272	0.7255853	0.5541724	0.5793139	0.6292817	0.3059536	0.4601553	0.1244636	0.5068619
0.0621958	0.6494151	0.1068575	0.3108110	0.0076550	0.6916589	0.4031993	0.0256414	0.9324627	0.4700746	0.0011546	0.0056891	0.7402747	0.3703653	0.6290482	0.6245213	0.3342985	0.0000356	0.4755305	0.3167141	0.1075247	0.6718879	0.0001234	0.0237307	0.0000000	0.6245220	0.1318175	0.7768454	0.4513679	0.6336560	0.6728257	0.5117540	0.4647979	0.0029454	0.6171887	0.0569705	0.1842093	0.0075236	0.4174293	0.6671256	0.6098093	0.1395055	0.0006785	0.1979353	0.0145948	0.1934788	0.3351186	0.2518663	0.0000555	0.0024273	0.3268462	0.0000000	0.6141188	0.2177693	0.0638368	0.1014106	0.1087560	0.6878173	0.0000000	0.6674282	0.2872817	0.0028715	0.6853323	0.6671207	0.6342379	0.0470131	0.2692763	0.2114288	0.0000000	0.3909561	0.0002030	0.5851205	0.3465477	0.4537556	0.2311930	0.4339026	0.0463822	0.1608117	0.1967766	0.7206767	0.2927506	0.0761111	0.6392237	0.7563577	0.4414210	0.6246376	0.3354379	0.0004683	0.0012368	0.3073493	0.1931426	0.7502099	0.2276534	0.8883025	0.3818970	0.1658783	0.3875809	0.6264443	0.5042053	0.6266431
